Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Central African Republic,1989,2C1,,,,,,
Central African Republic,1989,2C2,,,,,,
Central African Republic,1989,2C3,,,,,,
Central African Republic,1989,2C4,,,,,,
Central African Republic,1989,2C5,,,,,,
Central African Republic,1989,2C6,,,,,,
Central African Republic,1989,2C7,,,,,,
Central African Republic,1989,2D,,,,,,
Central African Republic,1989,2D1,,,,,,
Central African Republic,1989,2D2,,,,,,
Central African Republic,1989,2D3,,,,,,
Central African Republic,1989,2D4,,,,,,
Central African Republic,1989,2E,,,,,,
Central African Republic,1989,2F,,,,,,
Central African Republic,1989,2F1,,,,,,
Central African Republic,1989,2F2,,,,,,
Central African Republic,1989,2F3,,,,,,
Central African Republic,1989,2F4,,,,,,
Central African Republic,1989,2F5,,,,,,
Central African Republic,1989,2F6,,,,,,
Central African Republic,1989,2G,,,,,,
Central African Republic,1989,2G1,,,,,,
Central African Republic,1989,2G2,,,,,,
Central African Republic,1989,2G3,,,,,,
Central African Republic,1989,2G4,,,,,,
Central African Republic,1989,2H,,,,,,
Central African Republic,1989,2H1,,,,,,
Central African Republic,1989,2H2,,,,,,
Central African Republic,1989,2H3,,,,,,
Central African Republic,1989,3,,,,,,
Central African Republic,1989,3A,,,,,,
Central African Republic,1989,3A1,,,,,,
Central African Republic,1989,3A2,,,,,,
Central African Republic,1989,3B,,,,,,
Central African Republic,1989,3B1,,,,,,
Central African Republic,1989,3B1A,,,,,,
Central African Republic,1989,3B1B,,,,,,
Central African Republic,1989,3B2,,,,,,
Central African Republic,1989,3B2A,,,,,,
Central African Republic,1989,3B2B,,,,,,
Central African Republic,1989,3B3,,,,,,
Central African Republic,1989,3B3A,,,,,,
Central African Republic,1989,3B3B,,,,,,
Central African Republic,1989,3B4,,,,,,
Central African Republic,1989,3B4A,,,,,,
Central African Republic,1989,3B4B,,,,,,
Central African Republic,1989,3B5,,,,,,
Central African Republic,1989,3B5A,,,,,,
Central African Republic,1989,3B5B,,,,,,
Central African Republic,1989,3B6,,,,,,
Central African Republic,1989,3B6A,,,,,,
Central African Republic,1989,3B6B,,,,,,
Central African Republic,1989,3B6B1,,,,,,
Central African Republic,1989,3B6B2,,,,,,
Central African Republic,1989,3B6B3,,,,,,
Central African Republic,1989,3B6B4,,,,,,
Central African Republic,1989,3B6B5,,,,,,
Central African Republic,1989,3C,,,,,,
Central African Republic,1989,3C1,,,,,,
Central African Republic,1989,3C2,,,,,,
Central African Republic,1989,3C3,,,,,,
Central African Republic,1989,3C4,,,,,,
Central African Republic,1989,3C5,,,,,,
Central African Republic,1989,3C6,,,,,,
Central African Republic,1989,3C7,,,,,,
Central African Republic,1989,3C8,,,,,,
Central African Republic,1989,3D,,,,,,
Central African Republic,1989,3D1,,,,,,
Central African Republic,1989,3D2,,,,,,
Central African Republic,1989,4,,,,,,
Central African Republic,1989,4A,,,,,,
Central African Republic,1989,4A1,,,,,,
Central African Republic,1989,4A2,,,,,,
Central African Republic,1989,4A3,,,,,,
Central African Republic,1989,4B,,,,,,
Central African Republic,1989,4C,,,,,,
Central African Republic,1989,4C1,,,,,,
Central African Republic,1989,4C2,,,,,,
Central African Republic,1989,4D,,,,,,
Central African Republic,1989,4D1,,,,,,
Central African Republic,1989,4D2,,,,,,
Central African Republic,1989,4E,,,,,,
Central African Republic,1989,5,,,,,,
Central African Republic,1989,5A,,,,,,
Central African Republic,1989,5A1,,,,,,
Central African Republic,1989,5A2,,,,,,
Central African Republic,1990,0,,,,,,
Central African Republic,1990,1,,,,,,
Central African Republic,1990,1A,Coal/peat,,,,,
Central African Republic,1990,1A,Natural gas,,,,,
Central African Republic,1990,1A,Oil,,,,,
Central African Republic,1990,1A1,Coal/peat,,,,,
Central African Republic,1990,1A1,Natural gas,,,,,
Central African Republic,1990,1A1,Oil,,,,,
Central African Republic,1990,1A1A,Coal/peat,,,,,
Central African Republic,1990,1A1A,Natural gas,,,,,
Central African Republic,1990,1A1A,Oil,,,,,
Central African Republic,1990,1A1A1,Coal/peat,,,,,
Central African Republic,1990,1A1A1,Natural gas,,,,,
Central African Republic,1990,1A1A1,Oil,,,,,
Central African Republic,1990,1A1A2,Coal/peat,,,,,
