Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Vatican City,1990,1A4C,Coal/peat,,,,,
Vatican City,1990,1A4C,Natural gas,,,,,
Vatican City,1990,1A4C,Oil,,,,,
Vatican City,1990,1A4C1,Coal/peat,,,,,
Vatican City,1990,1A4C1,Natural gas,,,,,
Vatican City,1990,1A4C1,Oil,,,,,
Vatican City,1990,1A4C2,Coal/peat,,,,,
Vatican City,1990,1A4C2,Natural gas,,,,,
Vatican City,1990,1A4C2,Oil,,,,,
Vatican City,1990,1A4C3,Coal/peat,,,,,
Vatican City,1990,1A4C3,Natural gas,,,,,
Vatican City,1990,1A4C3,Oil,,,,,
Vatican City,1990,1A5,Coal/peat,,,,,
Vatican City,1990,1A5,Natural gas,,,,,
Vatican City,1990,1A5,Oil,,,,,
Vatican City,1990,1A5A,Coal/peat,,,,,
Vatican City,1990,1A5A,Natural gas,,,,,
Vatican City,1990,1A5A,Oil,,,,,
Vatican City,1990,1A5B,Coal/peat,,,,,
Vatican City,1990,1A5B,Natural gas,,,,,
Vatican City,1990,1A5B,Oil,,,,,
Vatican City,1990,1A5C,Coal/peat,,,,,
Vatican City,1990,1A5C,Natural gas,,,,,
Vatican City,1990,1A5C,Oil,,,,,
Vatican City,1990,1B,,,,,,
Vatican City,1990,1B1,,,,,,
Vatican City,1990,1B1A,,,,,,
Vatican City,1990,1B1A1,,,,,,
Vatican City,1990,1B1A11,,,,,,
Vatican City,1990,1B1A12,,,,,,
Vatican City,1990,1B1A13,,,,,,
Vatican City,1990,1B1A14,,,,,,
Vatican City,1990,1B1A2,,,,,,
Vatican City,1990,1B1A21,,,,,,
Vatican City,1990,1B1A22,,,,,,
Vatican City,1990,1B1B,,,,,,
Vatican City,1990,1B2,,,,,,
Vatican City,1990,1B2A,,,,,,
Vatican City,1990,1B2A1,,,,,,
Vatican City,1990,1B2A2,,,,,,
Vatican City,1990,1B2A3,,,,,,
Vatican City,1990,1B2A31,,,,,,
Vatican City,1990,1B2A32,,,,,,
Vatican City,1990,1B2A33,,,,,,
Vatican City,1990,1B2A34,,,,,,
Vatican City,1990,1B2A35,,,,,,
Vatican City,1990,1B2A36,,,,,,
Vatican City,1990,1B2B,,,,,,
Vatican City,1990,1B2B1,,,,,,
Vatican City,1990,1B2B2,,,,,,
