,Quebec Cap-and-Trade System,,,,,,,,, ,Ontario Cap-and-Trade Program (2017-2018),,,,,,,,, ,Nova Scotia Cap-and-Trade Program (2019-2022),,,,,,, ,Switzerland Emissions Trading System,,,,, ,China National Emissions Trading System,,,,, ,Shenzhen (Pilot) Emissions Trading System,,,,,, ,Shanghai (Pilot) Emissions Trading System,,,,,, ,Beijing (Pilot) Emissions Trading System,,,,,, ,Guangdong (Pilot) Emissions Trading System,,,,,, ,Tianjin (Pilot) Emissions Trading System,,,,,, ,Hubei (Pilot) Emissions Trading System,,,,,, ,Chongqing (Pilot) Emissions Trading System,,,,,, ,Fujian (Pilot) Emissions Trading System,,,,, ,European Union Emissions Trading System,,,, ,,,German National Emissions Trading System,,,,, ,United Kingdom Emissions Trading Scheme,,,,,,, ,Korean Emissions Trading System,,,,,, ,New Zealand Emissions Trading System (Up to 2023),,,,,,,,, ,New Zealand Emissions Trading System (From 2024),,,,,,,,, ,Regional Greenhouse Gas Initiative,,,,,,,,, ,California Cap-and-Trade Program,,,,,,,,,, ,Washington Cap-and-Invest Program,,,,,,,, 
Date,Exchange rate CAD/EUR,Exchange rate CAD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 4,Reference Market, ,Exchange rate CAD/EUR,Exchange rate CAD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 4,Reference Market, ,Exchange rate CAD/EUR,Exchange rate CAD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Reference Market, ,Exchange rate CHF/EUR,Exchange rate CHF/USD,Market Currency,Primary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate CNY/EUR,Exchange rate CNY/USD,Market Currency,Secondary Market,Reference Market, ,Exchange rate EUR/EUR,Exchange rate EUR/USD,Market Currency,Primary Market,Secondary Market,Reference Market,,Exchange rate EUR/EUR,Exchange rate EUR/USD,Market Currency,Primary Market,Reference Market, ,Exchange rate GBP/EUR,Exchange rate GBP/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Reference Market, ,Exchange rate KRW/EUR,Exchange rate KRW/USD,Market Currency,Primary Market,Secondary Market,Reference Market, ,Exchange rate NZD/EUR,Exchange rate NZD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Secondary Market,Secondary Stability 5,Reference Market, ,Exchange rate NZD/EUR,Exchange rate NZD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Secondary Market,Reference Market, ,Exchange rate USD/EUR,Exchange rate USD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Secondary Market,Reference Market, ,Exchange rate USD/EUR,Exchange rate USD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 4,Primary Stability 5,Reference Market, ,Exchange rate USD/EUR,Exchange rate USD/USD,Market Currency,Primary Market,Primary Stability 1,Primary Stability 2,Primary Stability 3,Primary Stability 5,Reference Market
17/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.130171258,0.141390719,CNY,,15.92,15.92, ,,,,,,, ,0.130171258,0.141390719,CNY,,86.17,86.17, ,0.130171258,0.141390719,CNY,,28.24,28.24, ,0.130171258,0.141390719,CNY,,19,19, ,0.130171258,0.141390719,CNY,,25.32,25.32, ,0.130171258,0.141390719,CNY,,30,30, ,,,,,, ,1,1.08619,EUR,21.87, ,21.87,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40500,40500, ,0.551848733,0.599412576,NZD,,,,24.5,25,24.5, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
20/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.130171258,0.141390719,CNY,,17.52,17.52, ,0.130171258,0.141390719,CNY,,33.12,33.12, ,,,,,,, ,0.130171258,0.141390719,CNY,,27.61,27.61, ,0.130171258,0.141390719,CNY,,18.6,18.6, ,0.130171258,0.141390719,CNY,,24.49,24.49, ,0.130171258,0.141390719,CNY,,32.99,32.99, ,,,,,, ,1,1.08619,EUR,21.24, ,21.24,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40500,40500, ,0.551848733,0.599412576,NZD,,,,24.57,25,24.57, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
21/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.130171258,0.141390719,CNY,,42,42, ,,,,,,, ,0.130171258,0.141390719,CNY,,27.88,27.88, ,0.130171258,0.141390719,CNY,,18.8,18.8, ,0.130171258,0.141390719,CNY,,25.86,25.86, ,0.130171258,0.141390719,CNY,,36,36, ,,,,,, ,1,1.08619,EUR,20.4, ,20.4,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40500,40500, ,0.551848733,0.599412576,NZD,,,,24.5,25,24.5, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
22/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,0.130171258,0.141390719,CNY,,85.43,85.43, ,0.130171258,0.141390719,CNY,,28.39,28.39, ,0.130171258,0.141390719,CNY,,18.3,18.3, ,0.130171258,0.141390719,CNY,,25.76,25.76, ,,,,,,, ,,,,,, ,1,1.08619,EUR,19.75, ,19.75,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40150,40150, ,0.551848733,0.599412576,NZD,,,,24.55,25,24.55, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
23/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,0.130171258,0.141390719,CNY,,28.04,28.04, ,0.130171258,0.141390719,CNY,,18.5,18.5, ,0.130171258,0.141390719,CNY,,24.7,24.7, ,0.130171258,0.141390719,CNY,,39,39, ,,,,,, ,1,1.08619,EUR,20.24, ,20.24,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40100,40100, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
24/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.130171258,0.141390719,CNY,,46,46, ,,,,,,, ,0.130171258,0.141390719,CNY,,28.22,28.22, ,0.130171258,0.141390719,CNY,,18.6,18.6, ,0.130171258,0.141390719,CNY,,25.38,25.38, ,,,,,,, ,,,,,, ,1,1.08619,EUR,20.49, ,20.49,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40050,40050, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
27/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.130171258,0.141390719,CNY,,49.5,49.5, ,,,,,,, ,0.130171258,0.141390719,CNY,28.2,28.47,28.47, ,0.130171258,0.141390719,CNY,,18.6,18.6, ,0.130171258,0.141390719,CNY,,24.74,24.74, ,0.130171258,0.141390719,CNY,,35.1,35.1, ,,,,,, ,1,1.08619,EUR,20.4, ,20.4,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,40000,40000, ,,,,,,,,,, ,,,,,,,,,, ,0.920649242,1,USD,,,,,6.19,6.19, ,,,,,,,,,,, ,,,,,,,,,
28/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.130171258,0.141390719,CNY,,20.26,20.26, ,0.130171258,0.141390719,CNY,,44.55,44.55, ,,,,,,, ,0.130171258,0.141390719,CNY,,27.99,27.99, ,0.130171258,0.141390719,CNY,,19,19, ,0.130171258,0.141390719,CNY,,27.58,27.58, ,0.130171258,0.141390719,CNY,,36.42,36.42, ,,,,,, ,1,1.08619,EUR,19.99, ,19.99,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,39950,39950, ,0.551848733,0.599412576,NZD,,,,24.5,25,24.5, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
29/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.130171258,0.141390719,CNY,,26.67,26.67, ,,,,,,, ,0.130171258,0.141390719,CNY,,86,86, ,0.130171258,0.141390719,CNY,,28.14,28.14, ,0.130171258,0.141390719,CNY,,19.3,19.3, ,0.130171258,0.141390719,CNY,,25.33,25.33, ,0.130171258,0.141390719,CNY,,32.78,32.78, ,,,,,, ,1,1.08619,EUR,, ,0,,,,,,, ,,,,,,,, ,0.000751409,0.000816173,KRW,,39500,39500, ,0.551848733,0.599412576,NZD,,,,24.5,25,24.5, ,,,,,,,,,, ,0.920649242,1,USD,,,,,6.19,6.19, ,,,,,,,,,,, ,,,,,,,,,
30/04/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.130171258,0.141390719,CNY,,27.37,27.37, ,,,,,,, ,,,,,,, ,0.130171258,0.141390719,CNY,,27.94,27.94, ,0.130171258,0.141390719,CNY,,19,19, ,0.130171258,0.141390719,CNY,,25.76,25.76, ,0.130171258,0.141390719,CNY,,36,36, ,,,,,, ,1,1.08619,EUR,19.97, ,19.97,,,,,,, ,,,,,,,, ,,,,,,, ,0.551848733,0.599412576,NZD,,,,24.52,25,24.52, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
01/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,, ,,,,, ,0,,,,,,, ,,,,,,,, ,,,,,,, ,0.558157179,0.608494584,NZD,,,,24.57,25,24.57, ,,,,,,,,,, ,0.917275508,1,USD,,,,,6.42,6.42, ,,,,,,,,,,, ,,,,,,,,,
04/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,, ,1,1.090185,EUR,, ,0,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,39000,39000, ,0.558157179,0.608494584,NZD,,,,24.6,25,24.6, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
05/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,,, ,,,,,, ,1,1.090185,EUR,19.01, ,19.01,,,,,,, ,,,,,,,, ,,,,,,, ,0.558157179,0.608494584,NZD,,,,24.6,25,24.6, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
06/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,22.83,22.83, ,,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.32,28.32, ,,,,,,, ,0.128991856,0.140624987,CNY,,25.05,25.05, ,,,,,,, ,,,,,, ,1,1.090185,EUR,17.75, ,17.75,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,38500,38500, ,0.558157179,0.608494584,NZD,,,,24.6,25,24.6, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
07/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,40.1,40.1, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.21,28.21, ,,,,,,, ,0.128991856,0.140624987,CNY,,25.54,25.54, ,,,,,,, ,,,,,, ,1,1.090185,EUR,19, ,19,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,38300,38300, ,0.558157179,0.608494584,NZD,,,,24.6,25,24.6, ,,,,,,,,,, ,0.917275508,1,USD,,,,,6.61,6.61, ,,,,,,,,,,, ,,,,,,,,,
08/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,27.22,27.22, ,0.128991856,0.140624987,CNY,,37.53,37.53, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.11,28.11, ,,,,,,, ,0.128991856,0.140624987,CNY,,25.07,25.07, ,,,,,,, ,,,,,, ,1,1.090185,EUR,19.38, ,19.38,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,38150,38150, ,0.558157179,0.608494584,NZD,,,,24.65,25,24.65, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
11/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,29.44,29.44, ,,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.09,28.09, ,0.128991856,0.140624987,CNY,,19.5,19.5, ,0.128991856,0.140624987,CNY,,25.19,25.19, ,,,,,,, ,,,,,, ,1,1.090185,EUR,18.81, ,18.81,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,37000,37000, ,0.558157179,0.608494584,NZD,,,,24.67,25,24.67, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
12/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,48.47,48.47, ,0.128991856,0.140624987,CNY,,74.34,74.34, ,0.128991856,0.140624987,CNY,,27.83,27.83, ,0.128991856,0.140624987,CNY,,20,20, ,0.128991856,0.140624987,CNY,,25.15,25.15, ,0.128991856,0.140624987,CNY,,32.4,32.4, ,,,,,, ,1,1.090185,EUR,18.72, ,18.72,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,33950,33950, ,0.558157179,0.608494584,NZD,,,,24.7,25,24.7, ,,,,,,,,,, ,0.917275508,1,USD,,,,,6.39,6.39, ,,,,,,,,,,, ,,,,,,,,,
13/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,43.62,43.62, ,0.128991856,0.140624987,CNY,,88,88, ,0.128991856,0.140624987,CNY,,27.98,27.98, ,0.128991856,0.140624987,CNY,,20.5,20.5, ,0.128991856,0.140624987,CNY,,25.59,25.59, ,,,,,,, ,,,,,, ,1,1.090185,EUR,, ,0,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,30600,30700,30700, ,0.558157179,0.608494584,NZD,,,,24.75,25,24.75, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
14/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,43.62,43.62, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.3,28.3, ,0.128991856,0.140624987,CNY,,20.23,20.23, ,0.128991856,0.140624987,CNY,,25.61,25.61, ,,,,,,, ,,,,,, ,1,1.090185,EUR,18.37, ,18.37,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,31400,31400, ,0.558157179,0.608494584,NZD,,,,24.85,25,24.85, ,,,,,,,,,, ,0.917275508,1,USD,,,,,6.31,6.31, ,,,,,,,,,,, ,,,,,,,,,
15/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,43.62,43.62, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.4,28.4, ,0.128991856,0.140624987,CNY,,21,21, ,0.128991856,0.140624987,CNY,,25.39,25.39, ,,,,,,, ,,,,,, ,1,1.090185,EUR,19.02, ,19.02,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,31500,31500, ,0.558157179,0.608494584,NZD,,,,25,25,25, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
18/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,20.3,20.3, ,0.128991856,0.140624987,CNY,,41.44,41.44, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.28,28.28, ,0.128991856,0.140624987,CNY,,20,20, ,0.128991856,0.140624987,CNY,,25.28,25.28, ,,,,,,, ,,,,,, ,1,1.090185,EUR,19.3, ,19.3,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,32550,32550, ,0.558157179,0.608494584,NZD,,,,24.95,25,24.95, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
19/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,21.25,21.25, ,,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.49,28.49, ,0.128991856,0.140624987,CNY,,22,22, ,0.128991856,0.140624987,CNY,,25.56,25.56, ,,,,,,, ,,,,,, ,1,1.090185,EUR,20.02, ,20.02,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,33150,33150, ,0.558157179,0.608494584,NZD,,,,25,25,25, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
20/05/2020,0.656906835,0.716149978,CAD,23.17,23.17,60.79,68.38,75.97,23.17, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,23.42,23.42, ,0.128991856,0.140624987,CNY,,38,38, ,,,,,,, ,0.128991856,0.140624987,CNY,,27.75,27.75, ,0.128991856,0.140624987,CNY,,23,23, ,0.128991856,0.140624987,CNY,,25.89,25.89, ,0.128991856,0.140624987,CNY,,35.6,35.6, ,,,,,, ,1,1.090185,EUR,20.11, ,20.11,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,33700,33700, ,0.558157179,0.608494584,NZD,,,,25.02,25,25.02, ,,,,,,,,,, ,,,,,,,,,, ,0.917275508,1,USD,16.68,16.68,62.29,70.09,77.86,,16.68, ,,,,,,,,,
21/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,21.06,21.06, ,0.128991856,0.140624987,CNY,,41.8,41.8, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.16,28.16, ,0.128991856,0.140624987,CNY,,23.5,23.5, ,0.128991856,0.140624987,CNY,,25.64,25.64, ,0.128991856,0.140624987,CNY,,32.04,32.04, ,,,,,, ,1,1.090185,EUR,, ,0,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,35850,35850, ,0.558157179,0.608494584,NZD,,,,25.05,25,25.05, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
22/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,17,17, ,0.128991856,0.140624987,CNY,,38,38, ,,,,,,, ,0.128991856,0.140624987,CNY,,27.75,27.75, ,0.128991856,0.140624987,CNY,,23,23, ,0.128991856,0.140624987,CNY,,25.4,25.4, ,,,,,,, ,,,,,, ,1,1.090185,EUR,, ,0,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,36200,36200, ,0.558157179,0.608494584,NZD,,,,25,25,25, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
25/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,20.91,20.91, ,0.128991856,0.140624987,CNY,,38.1,38.1, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.67,28.67, ,0.128991856,0.140624987,CNY,,24,24, ,0.128991856,0.140624987,CNY,,25.58,25.58, ,,,,,,, ,,,,,, ,1,1.090185,EUR,, ,0,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,36200,36200, ,0.558157179,0.608494584,NZD,,,,25.05,25,25.05, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
26/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,25.15,25.15, ,0.128991856,0.140624987,CNY,,35.59,35.59, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.01,28.01, ,0.128991856,0.140624987,CNY,,24,24, ,0.128991856,0.140624987,CNY,,25.59,25.59, ,,,,,,, ,,,,,, ,1,1.090185,EUR,21.45, ,21.45,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,36200,36200, ,0.558157179,0.608494584,NZD,,,,25,25,25, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
27/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,19.5,19.5, ,0.128991856,0.140624987,CNY,,40.05,40.05, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.38,28.38, ,0.128991856,0.140624987,CNY,,25,25, ,0.128991856,0.140624987,CNY,,25.2,25.2, ,,,,,,, ,,,,,, ,1,1.090185,EUR,, ,0,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,34850,34850, ,0.558157179,0.608494584,NZD,,,,25.1,25,25.1, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
28/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,29.77,29.77, ,,,,,,, ,,,,,,, ,0.128991856,0.140624987,CNY,,27.85,27.85, ,0.128991856,0.140624987,CNY,,25,25, ,0.128991856,0.140624987,CNY,,25.21,25.21, ,,,,,,, ,,,,,, ,1,1.090185,EUR,20.95, ,20.95,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,34400,34400, ,0.558157179,0.608494584,NZD,,,,25.05,25,25.05, ,,,,,,,,,, ,0.917275508,1,USD,,,,,6.42,6.42, ,,,,,,,,,,, ,,,,,,,,,
29/05/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.128991856,0.140624987,CNY,,34.77,34.77, ,0.128991856,0.140624987,CNY,,41.9,41.9, ,,,,,,, ,0.128991856,0.140624987,CNY,,28.66,28.66, ,,,,,,, ,0.128991856,0.140624987,CNY,,25.27,25.27, ,,,,,,, ,,,,,, ,1,1.090185,EUR,21.7, ,21.7,,,,,,, ,,,,,,,, ,0.00074656,0.000813888,KRW,,34200,34200, ,0.558157179,0.608494584,NZD,,,,25.05,25,25.05, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
01/06/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.125395163,0.141127126,CNY,,33.7,33.7, ,,,,,,, ,,,,,,, ,0.125395163,0.141127126,CNY,,28.18,28.18, ,0.125395163,0.141127126,CNY,,23,23, ,0.125395163,0.141127126,CNY,,25.62,25.62, ,,,,,,, ,,,,,, ,1,1.125459091,EUR,, ,0,,,,,,, ,,,,,,,, ,0.000734313,0.000826439,KRW,,33800,33800, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
02/06/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.125395163,0.141127126,CNY,,30.37,30.37, ,0.125395163,0.141127126,CNY,,45.66,45.66, ,,,,,,, ,0.125395163,0.141127126,CNY,,27.22,27.22, ,0.125395163,0.141127126,CNY,,22.5,22.5, ,0.125395163,0.141127126,CNY,,25.02,25.02, ,,,,,,, ,,,,,, ,1,1.125459091,EUR,21.15, ,21.15,,,,,,, ,,,,,,,, ,0.000734313,0.000826439,KRW,,32300,32300, ,0.572762392,0.644620641,NZD,,,,26,35,26, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
03/06/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.125395163,0.141127126,CNY,,33.49,33.49, ,,,,,,, ,0.125395163,0.141127126,CNY,,89.1,89.1, ,0.125395163,0.141127126,CNY,,28.64,28.64, ,0.125395163,0.141127126,CNY,,23,23, ,0.125395163,0.141127126,CNY,,24.26,24.26, ,,,,,,, ,,,,,, ,1,1.125459091,EUR,21.98, ,21.98,,,,,,, ,,,,,,,, ,0.000734313,0.000826439,KRW,,31800,31800, ,0.572762392,0.644620641,NZD,,,,28,35,28, ,,,,,,,,,, ,0.888526298,1,USD,6.34,2.54,,11.87,,, ,,,,,,,,,,, ,,,,,,,,,
04/06/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.125395163,0.141127126,CNY,,35.35,35.35, ,0.125395163,0.141127126,CNY,,35.14,35.14, ,0.125395163,0.141127126,CNY,,89.3,89.3, ,0.125395163,0.141127126,CNY,,28.1,28.1, ,0.125395163,0.141127126,CNY,,22.5,22.5, ,0.125395163,0.141127126,CNY,,25.55,25.55, ,,,,,,, ,,,,,, ,1,1.125459091,EUR,21.77, ,21.77,,,,,,, ,,,,,,,, ,0.000734313,0.000826439,KRW,,31400,31400, ,0.572762392,0.644620641,NZD,,,,28.5,35,28.5, ,,,,,,,,,, ,,,,,,,,,, ,,,,,,,,,,, ,,,,,,,,,
05/06/2020,,,,,,,,,, ,,,,,,,,,, ,,,,,,,, ,,,,,, ,,,,,, ,0.125395163,0.141127126,CNY,,35.23,35.23, ,0.125395163,0.141127126,CNY,,44.71,44.71, ,0.125395163,0.141127126,CNY,,83.98,83.98, ,0.125395163,0.141127126,CNY,,28.44,28.44, ,0.125395163,0.141127126,CNY,,22.4,22.4, ,0.125395163,0.141127126,CNY,,25.32,25.32, ,0.125395163,0.141127126,CNY,,32.33,32.33, ,,,,,, ,1,1.125459091,EUR,22.5, ,22.5,,,,,,, ,,,,,,,, ,0.000734313,0.000826439,KRW,,30400,30400, ,0.572762392,0.644620641,NZD,,,,29,35,29, ,,,,,,,,,, ,0.888526298,1,USD,,,,,6.47,6.47, ,,,,,,,,,,, ,,,,,,,,,
