jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Chiapas,1989,3B6B2,,,,,,,,
Chiapas,1989,3B6B3,,,,,,,,
Chiapas,1989,3B6B4,,,,,,,,
Chiapas,1989,3B6B5,,,,,,,,
Chiapas,1989,3C,,,,,,,,
Chiapas,1989,3C1,,,,,,,,
Chiapas,1989,3C2,,,,,,,,
Chiapas,1989,3C3,,,,,,,,
Chiapas,1989,3C4,,,,,,,,
Chiapas,1989,3C5,,,,,,,,
Chiapas,1989,3C6,,,,,,,,
Chiapas,1989,3C7,,,,,,,,
Chiapas,1989,3C8,,,,,,,,
Chiapas,1989,3D,,,,,,,,
Chiapas,1989,3D1,,,,,,,,
Chiapas,1989,3D2,,,,,,,,
Chiapas,1989,4A,,,,,,,,
Chiapas,1989,4A1,,,,,,,,
Chiapas,1989,4A2,,,,,,,,
Chiapas,1989,4A3,,,,,,,,
Chiapas,1989,4B,,,,,,,,
Chiapas,1989,4C,,,,,,,,
Chiapas,1989,4C1,,,,,,,,
Chiapas,1989,4C2,,,,,,,,
Chiapas,1989,4D,,,,,,,,
Chiapas,1989,4D1,,,,,,,,
Chiapas,1989,4D2,,,,,,,,
Chiapas,1989,4E,,,,,,,,
Chiapas,1989,5A,,,,,,,,
Chiapas,1989,5A1,,,,,,,,
Chiapas,1989,5A2,,,,,,,,
Chiapas,1990,0,,,,,,,,
Chiapas,1990,1,,,,,,,,
Chiapas,1990,2,,,,,,,,
Chiapas,1990,3,,,,,,,,
Chiapas,1990,4,,,,,,,,
Chiapas,1990,5,,,,,,,,
Chiapas,1990,1A,Coal,,,,,,,
Chiapas,1990,1A,Natural gas,,,,,,,
Chiapas,1990,1A,Oil,,,,,,,
Chiapas,1990,1A1,Coal,,,,,,,
Chiapas,1990,1A1,Natural gas,,,,,,,
Chiapas,1990,1A1,Oil,,,,,,,
Chiapas,1990,1A1A,Coal,,,,,,,
Chiapas,1990,1A1A,Natural gas,,,,,,,
Chiapas,1990,1A1A,Oil,,,,,,,
Chiapas,1990,1A1A1,Coal,,,,,,,
Chiapas,1990,1A1A1,Natural gas,,,,,,,
Chiapas,1990,1A1A1,Oil,,,,,,,
Chiapas,1990,1A1A2,Coal,,,,,,,
