jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Liaoning Province,1989,2H1,,,,,,,,
Liaoning Province,1989,2H2,,,,,,,,
Liaoning Province,1989,2H3,,,,,,,,
Liaoning Province,1989,3A,,,,,,,,
Liaoning Province,1989,3A1,,,,,,,,
Liaoning Province,1989,3A2,,,,,,,,
Liaoning Province,1989,3B,,,,,,,,
Liaoning Province,1989,3B1,,,,,,,,
Liaoning Province,1989,3B1A,,,,,,,,
Liaoning Province,1989,3B1B,,,,,,,,
Liaoning Province,1989,3B2,,,,,,,,
Liaoning Province,1989,3B2A,,,,,,,,
Liaoning Province,1989,3B2B,,,,,,,,
Liaoning Province,1989,3B3,,,,,,,,
Liaoning Province,1989,3B3A,,,,,,,,
Liaoning Province,1989,3B3B,,,,,,,,
Liaoning Province,1989,3B4,,,,,,,,
Liaoning Province,1989,3B4A,,,,,,,,
Liaoning Province,1989,3B4B,,,,,,,,
Liaoning Province,1989,3B5,,,,,,,,
Liaoning Province,1989,3B5A,,,,,,,,
Liaoning Province,1989,3B5B,,,,,,,,
Liaoning Province,1989,3B6,,,,,,,,
Liaoning Province,1989,3B6A,,,,,,,,
Liaoning Province,1989,3B6B,,,,,,,,
Liaoning Province,1989,3B6B1,,,,,,,,
Liaoning Province,1989,3B6B2,,,,,,,,
Liaoning Province,1989,3B6B3,,,,,,,,
Liaoning Province,1989,3B6B4,,,,,,,,
Liaoning Province,1989,3B6B5,,,,,,,,
Liaoning Province,1989,3C,,,,,,,,
Liaoning Province,1989,3C1,,,,,,,,
Liaoning Province,1989,3C2,,,,,,,,
Liaoning Province,1989,3C3,,,,,,,,
Liaoning Province,1989,3C4,,,,,,,,
Liaoning Province,1989,3C5,,,,,,,,
Liaoning Province,1989,3C6,,,,,,,,
Liaoning Province,1989,3C7,,,,,,,,
Liaoning Province,1989,3C8,,,,,,,,
Liaoning Province,1989,3D,,,,,,,,
Liaoning Province,1989,3D1,,,,,,,,
Liaoning Province,1989,3D2,,,,,,,,
Liaoning Province,1989,4A,,,,,,,,
Liaoning Province,1989,4A1,,,,,,,,
Liaoning Province,1989,4A2,,,,,,,,
Liaoning Province,1989,4A3,,,,,,,,
Liaoning Province,1989,4B,,,,,,,,
Liaoning Province,1989,4C,,,,,,,,
Liaoning Province,1989,4C1,,,,,,,,
Liaoning Province,1989,4C2,,,,,,,,
Liaoning Province,1989,4D,,,,,,,,
Liaoning Province,1989,4D1,,,,,,,,
Liaoning Province,1989,4D2,,,,,,,,
Liaoning Province,1989,4E,,,,,,,,
Liaoning Province,1989,5A,,,,,,,,
Liaoning Province,1989,5A1,,,,,,,,
Liaoning Province,1989,5A2,,,,,,,,
Liaoning Province,1990,0,,,,,,,,
Liaoning Province,1990,1,,,,,,,,
Liaoning Province,1990,2,,,,,,,,
Liaoning Province,1990,3,,,,,,,,
Liaoning Province,1990,4,,,,,,,,
Liaoning Province,1990,5,,,,,,,,
Liaoning Province,1990,1A,Coal,,,,,,,
Liaoning Province,1990,1A,Natural gas,,,,,,,
Liaoning Province,1990,1A,Oil,,,,,,,
Liaoning Province,1990,1A1,Coal,,,,,,,
Liaoning Province,1990,1A1,Natural gas,,,,,,,
Liaoning Province,1990,1A1,Oil,,,,,,,
Liaoning Province,1990,1A1A,Coal,,,,,,,
Liaoning Province,1990,1A1A,Natural gas,,,,,,,
Liaoning Province,1990,1A1A,Oil,,,,,,,
Liaoning Province,1990,1A1A1,Coal,,,,,,,
Liaoning Province,1990,1A1A1,Natural gas,,,,,,,
Liaoning Province,1990,1A1A1,Oil,,,,,,,
Liaoning Province,1990,1A1A2,Coal,,,,,,,
Liaoning Province,1990,1A1A2,Natural gas,,,,,,,
Liaoning Province,1990,1A1A2,Oil,,,,,,,
Liaoning Province,1990,1A1A3,Coal,,,,,,,
Liaoning Province,1990,1A1A3,Natural gas,,,,,,,
Liaoning Province,1990,1A1A3,Oil,,,,,,,
Liaoning Province,1990,1A1B,Coal,,,,,,,
Liaoning Province,1990,1A1B,Natural gas,,,,,,,
Liaoning Province,1990,1A1B,Oil,,,,,,,
Liaoning Province,1990,1A1C,Coal,,,,,,,
Liaoning Province,1990,1A1C,Natural gas,,,,,,,
Liaoning Province,1990,1A1C,Oil,,,,,,,
Liaoning Province,1990,1A2,Coal,,,,,,,
Liaoning Province,1990,1A2,Natural gas,,,,,,,
Liaoning Province,1990,1A2,Oil,,,,,,,
Liaoning Province,1990,1A2A,Coal,,,,,,,
Liaoning Province,1990,1A2A,Natural gas,,,,,,,
Liaoning Province,1990,1A2A,Oil,,,,,,,
Liaoning Province,1990,1A2B,Coal,,,,,,,
Liaoning Province,1990,1A2B,Natural gas,,,,,,,
Liaoning Province,1990,1A2B,Oil,,,,,,,
Liaoning Province,1990,1A2C,Coal,,,,,,,
Liaoning Province,1990,1A2C,Natural gas,,,,,,,
Liaoning Province,1990,1A2C,Oil,,,,,,,
Liaoning Province,1990,1A2D,Coal,,,,,,,
Liaoning Province,1990,1A2D,Natural gas,,,,,,,
Liaoning Province,1990,1A2D,Oil,,,,,,,
Liaoning Province,1990,1A2E,Coal,,,,,,,
Liaoning Province,1990,1A2E,Natural gas,,,,,,,
Liaoning Province,1990,1A2E,Oil,,,,,,,
Liaoning Province,1990,1A2F,Coal,,,,,,,
Liaoning Province,1990,1A2F,Natural gas,,,,,,,
Liaoning Province,1990,1A2F,Oil,,,,,,,
Liaoning Province,1990,1A2G,Coal,,,,,,,
Liaoning Province,1990,1A2G,Natural gas,,,,,,,
Liaoning Province,1990,1A2G,Oil,,,,,,,
Liaoning Province,1990,1A2H,Coal,,,,,,,
Liaoning Province,1990,1A2H,Natural gas,,,,,,,
Liaoning Province,1990,1A2H,Oil,,,,,,,
Liaoning Province,1990,1A2I,Coal,,,,,,,
Liaoning Province,1990,1A2I,Natural gas,,,,,,,
Liaoning Province,1990,1A2I,Oil,,,,,,,
Liaoning Province,1990,1A2J,Coal,,,,,,,
Liaoning Province,1990,1A2J,Natural gas,,,,,,,
Liaoning Province,1990,1A2J,Oil,,,,,,,
Liaoning Province,1990,1A2K,Coal,,,,,,,
Liaoning Province,1990,1A2K,Natural gas,,,,,,,
Liaoning Province,1990,1A2K,Oil,,,,,,,
Liaoning Province,1990,1A2L,Coal,,,,,,,
Liaoning Province,1990,1A2L,Natural gas,,,,,,,
Liaoning Province,1990,1A2L,Oil,,,,,,,
Liaoning Province,1990,1A2M,Coal,,,,,,,
Liaoning Province,1990,1A2M,Natural gas,,,,,,,
Liaoning Province,1990,1A2M,Oil,,,,,,,
Liaoning Province,1990,1A3,Coal,,,,,,,
Liaoning Province,1990,1A3,Natural gas,,,,,,,
Liaoning Province,1990,1A3,Oil,,,,,,,
Liaoning Province,1990,1A3A,Coal,,,,,,,
Liaoning Province,1990,1A3A,Natural gas,,,,,,,
Liaoning Province,1990,1A3A,Oil,,,,,,,
Liaoning Province,1990,1A3A1,Coal,,,,,,,
Liaoning Province,1990,1A3A1,Natural gas,,,,,,,
Liaoning Province,1990,1A3A1,Oil,,,,,,,
Liaoning Province,1990,1A3A2,Coal,,,,,,,
Liaoning Province,1990,1A3A2,Natural gas,,,,,,,
