scheme_id,jurisdiction,year,ipcc_code,em_share,source,comment
kor_ets,"Korea, Rep.",2016,2000,NA,,
kor_ets,"Korea, Rep.",2016,20000,NA,,
kor_ets,"Korea, Rep.",2016,200000,NA,,
kor_ets,"Korea, Rep.",2016,2A,NA,,
kor_ets,"Korea, Rep.",2016,2A1,1,,
kor_ets,"Korea, Rep.",2016,2A2,1,,
kor_ets,"Korea, Rep.",2016,2A3,1,,
kor_ets,"Korea, Rep.",2016,2A4,NA,,
kor_ets,"Korea, Rep.",2016,2A4A,1,,
kor_ets,"Korea, Rep.",2016,2A4B,NA,,
kor_ets,"Korea, Rep.",2016,2A4C,NA,,
kor_ets,"Korea, Rep.",2016,2A4D,NA,,
kor_ets,"Korea, Rep.",2016,2B,NA,,
kor_ets,"Korea, Rep.",2016,2B1,1,,
kor_ets,"Korea, Rep.",2016,2B10,1,,
kor_ets,"Korea, Rep.",2016,2B2,1,,
kor_ets,"Korea, Rep.",2016,2B3,1,,
kor_ets,"Korea, Rep.",2016,2B4,1,,
kor_ets,"Korea, Rep.",2016,2B5,1,,
kor_ets,"Korea, Rep.",2016,2B6,1,,
kor_ets,"Korea, Rep.",2016,2B7,1,,
kor_ets,"Korea, Rep.",2016,2B8,NA,,
kor_ets,"Korea, Rep.",2016,2B8A,1,,
kor_ets,"Korea, Rep.",2016,2B8B,1,,
kor_ets,"Korea, Rep.",2016,2B8C,1,,
kor_ets,"Korea, Rep.",2016,2B8D,1,,
kor_ets,"Korea, Rep.",2016,2B8E,1,,
kor_ets,"Korea, Rep.",2016,2B8F,1,,
kor_ets,"Korea, Rep.",2016,2B9,NA,,
kor_ets,"Korea, Rep.",2016,2B9A,1,,
kor_ets,"Korea, Rep.",2016,2B9B,1,,
kor_ets,"Korea, Rep.",2016,2C,NA,,
kor_ets,"Korea, Rep.",2016,2C1,1,,
kor_ets,"Korea, Rep.",2016,2C2,1,,
kor_ets,"Korea, Rep.",2016,2C3,1,,
kor_ets,"Korea, Rep.",2016,2C4,1,,
