Jurisdiction,Year,IPCC_cat_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Ontario,1990,2H2,,,,,,
Ontario,1990,2H3,,,,,,
Ontario,1990,3,,,,,,
Ontario,1990,3A,,,,,,
Ontario,1990,3A1,,,,,,
Ontario,1990,3A2,,,,,,
Ontario,1990,3B,,,,,,
Ontario,1990,3B1,,,,,,
Ontario,1990,3B1A,,,,,,
Ontario,1990,3B1B,,,,,,
Ontario,1990,3B2,,,,,,
Ontario,1990,3B2A,,,,,,
Ontario,1990,3B2B,,,,,,
Ontario,1990,3B3,,,,,,
Ontario,1990,3B3A,,,,,,
Ontario,1990,3B3B,,,,,,
Ontario,1990,3B4,,,,,,
Ontario,1990,3B4A,,,,,,
Ontario,1990,3B4B,,,,,,
Ontario,1990,3B5,,,,,,
Ontario,1990,3B5A,,,,,,
Ontario,1990,3B5B,,,,,,
Ontario,1990,3B6,,,,,,
Ontario,1990,3B6A,,,,,,
Ontario,1990,3B6B,,,,,,
Ontario,1990,3B6B1,,,,,,
Ontario,1990,3B6B2,,,,,,
Ontario,1990,3B6B3,,,,,,
Ontario,1990,3B6B4,,,,,,
Ontario,1990,3B6B5,,,,,,
Ontario,1990,3C,,,,,,
Ontario,1990,3C1,,,,,,
Ontario,1990,3C2,,,,,,
Ontario,1990,3C3,,,,,,
Ontario,1990,3C4,,,,,,
Ontario,1990,3C5,,,,,,
Ontario,1990,3C6,,,,,,
Ontario,1990,3C7,,,,,,
Ontario,1990,3C8,,,,,,
Ontario,1990,3D,,,,,,
Ontario,1990,3D1,,,,,,
Ontario,1990,3D2,,,,,,
Ontario,1990,4,,,,,,
Ontario,1990,4A,,,,,,
Ontario,1990,4A1,,,,,,
Ontario,1990,4A2,,,,,,
Ontario,1990,4A3,,,,,,
Ontario,1990,4B,,,,,,
Ontario,1990,4C,,,,,,
Ontario,1990,4C1,,,,,,
Ontario,1990,4C2,,,,,,
Ontario,1990,4D,,,,,,
Ontario,1990,4D1,,,,,,
Ontario,1990,4D2,,,,,,
Ontario,1990,4E,,,,,,
Ontario,1990,5,,,,,,
Ontario,1990,5A,,,,,,
Ontario,1990,5A1,,,,,,
Ontario,1990,5A2,,,,,,
Ontario,1991,0,,,,,,
Ontario,1991,1,,,,,,
Ontario,1991,1A,Coal/peat,,,,,
Ontario,1991,1A,Natural gas,,,,,
Ontario,1991,1A,Oil,,,,,
Ontario,1991,1A1,Coal/peat,,,,,
Ontario,1991,1A1,Natural gas,,,,,
Ontario,1991,1A1,Oil,,,,,
Ontario,1991,1A1A,Coal/peat,,,,,
Ontario,1991,1A1A,Natural gas,,,,,
Ontario,1991,1A1A,Oil,,,,,
Ontario,1991,1A1A1,Coal/peat,,,,,
Ontario,1991,1A1A1,Natural gas,,,,,
Ontario,1991,1A1A1,Oil,,,,,
Ontario,1991,1A1A2,Coal/peat,,,,,
Ontario,1991,1A1A2,Natural gas,,,,,
Ontario,1991,1A1A2,Oil,,,,,
Ontario,1991,1A1A3,Coal/peat,,,,,
Ontario,1991,1A1A3,Natural gas,,,,,
Ontario,1991,1A1A3,Oil,,,,,
Ontario,1991,1A1B,Coal/peat,,,,,
Ontario,1991,1A1B,Natural gas,,,,,
Ontario,1991,1A1B,Oil,,,,,
Ontario,1991,1A1C,Coal/peat,,,,,
Ontario,1991,1A1C,Natural gas,,,,,
Ontario,1991,1A1C,Oil,,,,,
Ontario,1991,1A2,Coal/peat,,,,,
Ontario,1991,1A2,Natural gas,,,,,
Ontario,1991,1A2,Oil,,,,,
Ontario,1991,1A2A,Coal/peat,,,,,
Ontario,1991,1A2A,Natural gas,,,,,
Ontario,1991,1A2A,Oil,,,,,
Ontario,1991,1A2B,Coal/peat,,,,,
Ontario,1991,1A2B,Natural gas,,,,,
Ontario,1991,1A2B,Oil,,,,,
Ontario,1991,1A2C,Coal/peat,,,,,
Ontario,1991,1A2C,Natural gas,,,,,
Ontario,1991,1A2C,Oil,,,,,
Ontario,1991,1A2D,Coal/peat,,,,,
Ontario,1991,1A2D,Natural gas,,,,,
Ontario,1991,1A2D,Oil,,,,,
Ontario,1991,1A2E,Coal/peat,,,,,
Ontario,1991,1A2E,Natural gas,,,,,
Ontario,1991,1A2E,Oil,,,,,
Ontario,1991,1A2F,Coal/peat,,,,,
Ontario,1991,1A2F,Natural gas,,,,,
Ontario,1991,1A2F,Oil,,,,,
Ontario,1991,1A2G,Coal/peat,,,,,
Ontario,1991,1A2G,Natural gas,,,,,
Ontario,1991,1A2G,Oil,,,,,
Ontario,1991,1A2H,Coal/peat,,,,,
Ontario,1991,1A2H,Natural gas,,,,,
Ontario,1991,1A2H,Oil,,,,,
Ontario,1991,1A2I,Coal/peat,,,,,
