jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Shanghai Municipality,1990,1A4,Coal,,,,,
Shanghai Municipality,1990,1A4,Natural gas,,,,,
Shanghai Municipality,1990,1A4,Oil,,,,,
Shanghai Municipality,1990,1A4A,Coal,,,,,
Shanghai Municipality,1990,1A4A,Natural gas,,,,,
Shanghai Municipality,1990,1A4A,Oil,,,,,
Shanghai Municipality,1990,1A4B,Coal,,,,,
Shanghai Municipality,1990,1A4B,Natural gas,,,,,
Shanghai Municipality,1990,1A4B,Oil,,,,,
Shanghai Municipality,1990,1A4C,Coal,,,,,
Shanghai Municipality,1990,1A4C,Natural gas,,,,,
Shanghai Municipality,1990,1A4C,Oil,,,,,
Shanghai Municipality,1990,1A4C1,Coal,,,,,
Shanghai Municipality,1990,1A4C1,Natural gas,,,,,
Shanghai Municipality,1990,1A4C1,Oil,,,,,
Shanghai Municipality,1990,1A4C2,Coal,,,,,
Shanghai Municipality,1990,1A4C2,Natural gas,,,,,
Shanghai Municipality,1990,1A4C2,Oil,,,,,
Shanghai Municipality,1990,1A4C3,Coal,,,,,
Shanghai Municipality,1990,1A4C3,Natural gas,,,,,
Shanghai Municipality,1990,1A4C3,Oil,,,,,
Shanghai Municipality,1990,1A5,Coal,,,,,
Shanghai Municipality,1990,1A5,Natural gas,,,,,
Shanghai Municipality,1990,1A5,Oil,,,,,
Shanghai Municipality,1990,1A5A,Coal,,,,,
Shanghai Municipality,1990,1A5A,Natural gas,,,,,
Shanghai Municipality,1990,1A5A,Oil,,,,,
Shanghai Municipality,1990,1A5B,Coal,,,,,
Shanghai Municipality,1990,1A5B,Natural gas,,,,,
Shanghai Municipality,1990,1A5B,Oil,,,,,
Shanghai Municipality,1990,1A5C,Coal,,,,,
Shanghai Municipality,1990,1A5C,Natural gas,,,,,
Shanghai Municipality,1990,1A5C,Oil,,,,,
Shanghai Municipality,1990,1B,,,,,,
Shanghai Municipality,1990,1B1,,,,,,
