jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Shanxi Province,1990,1A5,Oil,,,,,
Shanxi Province,1990,1A5A,Coal,,,,,
Shanxi Province,1990,1A5A,Natural gas,,,,,
Shanxi Province,1990,1A5A,Oil,,,,,
Shanxi Province,1990,1A5B,Coal,,,,,
Shanxi Province,1990,1A5B,Natural gas,,,,,
Shanxi Province,1990,1A5B,Oil,,,,,
Shanxi Province,1990,1A5C,Coal,,,,,
Shanxi Province,1990,1A5C,Natural gas,,,,,
Shanxi Province,1990,1A5C,Oil,,,,,
Shanxi Province,1990,1B,,,,,,
Shanxi Province,1990,1B1,,,,,,
Shanxi Province,1990,1B1A,,,,,,
Shanxi Province,1990,1B1A1,,,,,,
Shanxi Province,1990,1B1A11,,,,,,
Shanxi Province,1990,1B1A12,,,,,,
Shanxi Province,1990,1B1A13,,,,,,
Shanxi Province,1990,1B1A14,,,,,,
Shanxi Province,1990,1B1A2,,,,,,
Shanxi Province,1990,1B1A21,,,,,,
Shanxi Province,1990,1B1A22,,,,,,
Shanxi Province,1990,1B1B,,,,,,
Shanxi Province,1990,1B2,,,,,,
Shanxi Province,1990,1B2A,,,,,,
Shanxi Province,1990,1B2A1,,,,,,
Shanxi Province,1990,1B2A2,,,,,,
Shanxi Province,1990,1B2A3,,,,,,
Shanxi Province,1990,1B2A31,,,,,,
Shanxi Province,1990,1B2A32,,,,,,
Shanxi Province,1990,1B2A33,,,,,,
Shanxi Province,1990,1B2A34,,,,,,
Shanxi Province,1990,1B2A35,,,,,,
Shanxi Province,1990,1B2A36,,,,,,
Shanxi Province,1990,1B2B,,,,,,
Shanxi Province,1990,1B2B1,,,,,,
Shanxi Province,1990,1B2B2,,,,,,
Shanxi Province,1990,1B2B3,,,,,,
Shanxi Province,1990,1B2B31,,,,,,
Shanxi Province,1990,1B2B32,,,,,,
Shanxi Province,1990,1B2B33,,,,,,
Shanxi Province,1990,1B2B34,,,,,,
Shanxi Province,1990,1B2B35,,,,,,
Shanxi Province,1990,1B2B36,,,,,,
Shanxi Province,1990,1B3,,,,,,
Shanxi Province,1990,1C,,,,,,
Shanxi Province,1990,1C1,,,,,,
Shanxi Province,1990,1C1A,,,,,,
Shanxi Province,1990,1C1B,,,,,,
Shanxi Province,1990,1C1C,,,,,,
Shanxi Province,1990,1C2,,,,,,
Shanxi Province,1990,1C2A,,,,,,
Shanxi Province,1990,1C2B,,,,,,
Shanxi Province,1990,1C3,,,,,,
Shanxi Province,1990,2,,,,,,
Shanxi Province,1990,20,,,,,,
Shanxi Province,1990,200,,,,,,
Shanxi Province,1990,2000,,,,,,
Shanxi Province,1990,20000,,,,,,
Shanxi Province,1990,200000,,,,,,
Shanxi Province,1990,2A,,,,,,
Shanxi Province,1990,2A1,,,,,,
Shanxi Province,1990,2A2,,,,,,
Shanxi Province,1990,2A3,,,,,,
Shanxi Province,1990,2A4,,,,,,
Shanxi Province,1990,2A4A,,,,,,
Shanxi Province,1990,2A4B,,,,,,
Shanxi Province,1990,2A4C,,,,,,
Shanxi Province,1990,2A4D,,,,,,
Shanxi Province,1990,2B,,,,,,
Shanxi Province,1990,2B1,,,,,,
Shanxi Province,1990,2B10,,,,,,
Shanxi Province,1990,2B2,,,,,,
Shanxi Province,1990,2B3,,,,,,
Shanxi Province,1990,2B4,,,,,,
Shanxi Province,1990,2B5,,,,,,
Shanxi Province,1990,2B6,,,,,,
Shanxi Province,1990,2B7,,,,,,
Shanxi Province,1990,2B8,,,,,,
Shanxi Province,1990,2B8A,,,,,,
Shanxi Province,1990,2B8B,,,,,,
Shanxi Province,1990,2B8C,,,,,,
Shanxi Province,1990,2B8D,,,,,,
Shanxi Province,1990,2B8E,,,,,,
Shanxi Province,1990,2B8F,,,,,,
Shanxi Province,1990,2B9,,,,,,
Shanxi Province,1990,2B9A,,,,,,
Shanxi Province,1990,2B9B,,,,,,
Shanxi Province,1990,2C,,,,,,
Shanxi Province,1990,2C1,,,,,,
Shanxi Province,1990,2C2,,,,,,
Shanxi Province,1990,2C3,,,,,,
Shanxi Province,1990,2C4,,,,,,
Shanxi Province,1990,2C5,,,,,,
Shanxi Province,1990,2C6,,,,,,
Shanxi Province,1990,2C7,,,,,,
Shanxi Province,1990,2D,,,,,,
Shanxi Province,1990,2D1,,,,,,
Shanxi Province,1990,2D2,,,,,,
Shanxi Province,1990,2D3,,,,,,
Shanxi Province,1990,2D4,,,,,,
Shanxi Province,1990,2E,,,,,,
Shanxi Province,1990,2F,,,,,,
Shanxi Province,1990,2F1,,,,,,
Shanxi Province,1990,2F2,,,,,,
Shanxi Province,1990,2F3,,,,,,
Shanxi Province,1990,2F4,,,,,,
Shanxi Province,1990,2F5,,,,,,
Shanxi Province,1990,2F6,,,,,,
Shanxi Province,1990,2G,,,,,,
Shanxi Province,1990,2G1,,,,,,
Shanxi Province,1990,2G2,,,,,,
Shanxi Province,1990,2G3,,,,,,
Shanxi Province,1990,2G4,,,,,,
Shanxi Province,1990,2H,,,,,,
Shanxi Province,1990,2H1,,,,,,
Shanxi Province,1990,2H2,,,,,,
Shanxi Province,1990,2H3,,,,,,
Shanxi Province,1990,3,,,,,,
Shanxi Province,1990,3A,,,,,,
Shanxi Province,1990,3A1,,,,,,
Shanxi Province,1990,3A2,,,,,,
Shanxi Province,1990,3B,,,,,,
Shanxi Province,1990,3B1,,,,,,
Shanxi Province,1990,3B1A,,,,,,
Shanxi Province,1990,3B1B,,,,,,
Shanxi Province,1990,3B2,,,,,,
Shanxi Province,1990,3B2A,,,,,,
Shanxi Province,1990,3B2B,,,,,,
Shanxi Province,1990,3B3,,,,,,
Shanxi Province,1990,3B3A,,,,,,
Shanxi Province,1990,3B3B,,,,,,
Shanxi Province,1990,3B4,,,,,,
Shanxi Province,1990,3B4A,,,,,,
Shanxi Province,1990,3B4B,,,,,,
Shanxi Province,1990,3B5,,,,,,
Shanxi Province,1990,3B5A,,,,,,
Shanxi Province,1990,3B5B,,,,,,
Shanxi Province,1990,3B6,,,,,,
Shanxi Province,1990,3B6A,,,,,,
Shanxi Province,1990,3B6B,,,,,,
Shanxi Province,1990,3B6B1,,,,,,
Shanxi Province,1990,3B6B2,,,,,,
Shanxi Province,1990,3B6B3,,,,,,
Shanxi Province,1990,3B6B4,,,,,,
Shanxi Province,1990,3B6B5,,,,,,
Shanxi Province,1990,3C,,,,,,
Shanxi Province,1990,3C1,,,,,,
Shanxi Province,1990,3C2,,,,,,
Shanxi Province,1990,3C3,,,,,,
Shanxi Province,1990,3C4,,,,,,
Shanxi Province,1990,3C5,,,,,,
Shanxi Province,1990,3C6,,,,,,
Shanxi Province,1990,3C7,,,,,,
Shanxi Province,1990,3C8,,,,,,
Shanxi Province,1990,3D,,,,,,
Shanxi Province,1990,3D1,,,,,,
Shanxi Province,1990,3D2,,,,,,
Shanxi Province,1990,4,,,,,,
Shanxi Province,1990,4A,,,,,,
Shanxi Province,1990,4A1,,,,,,
Shanxi Province,1990,4A2,,,,,,
Shanxi Province,1990,4A3,,,,,,
Shanxi Province,1990,4B,,,,,,
Shanxi Province,1990,4C,,,,,,
Shanxi Province,1990,4C1,,,,,,
Shanxi Province,1990,4C2,,,,,,
Shanxi Province,1990,4D,,,,,,
Shanxi Province,1990,4D1,,,,,,
Shanxi Province,1990,4D2,,,,,,
Shanxi Province,1990,4E,,,,,,
Shanxi Province,1990,5,,,,,,
