Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_scheme_id,tax_rate_excl_ex_clcu,tax_ex_rate,tax_rate_incl_ex_clcu,tax_curr_code_x,ets_scheme_id_x,ets_price_x,ets_curr_code_x,Unnamed: 0,IPCC_cat_code_1st,IPCC_cat_code_2nd,IPCC_cat_code_3rd,IPCC_cat_code_4th,IPCC_cat_code_5th,IPCC_cat_code_6th,tax_curr_code_y,ets_scheme_id_y,ets_price_y,ets_curr_code_y,tax_dummy_IPCC,ets_dummy_IPCC,tax_IPCC_agg,ets_IPCC_agg
Georgia,1995,1A5C,Oil,0.0,0.0,,,,,,,,,12324.0,1,A,5,C,,,,,,,0.0,0.0,0,0
Georgia,1995,1B,NA,0.0,0.0,,,,,,,,,12328.0,1,B,,,,,,,,,0.0,0.0,0,0
Georgia,1995,1B1,NA,0.0,0.0,,,,,,,,,12330.0,1,B,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,1B1A,NA,0.0,0.0,,,,,,,,,12332.0,1,B,1,A,,,,,,,0.0,0.0,0,0
Georgia,1995,1B1A1,NA,0.0,0.0,,,,,,,,,12334.0,1,B,1,A,1,,,,,,0.0,0.0,0,0
Georgia,1995,1B1A11,NA,0.0,0.0,,,,,,,,,12336.0,1,B,1,A,1,1,,,,,0.0,0.0,0,0
Georgia,1995,1B1A12,NA,0.0,0.0,,,,,,,,,12338.0,1,B,1,A,1,2,,,,,0.0,0.0,0,0
Georgia,1995,1B1A13,NA,0.0,0.0,,,,,,,,,12340.0,1,B,1,A,1,3,,,,,0.0,0.0,0,0
Georgia,1995,1B1A14,NA,0.0,0.0,,,,,,,,,12342.0,1,B,1,A,1,4,,,,,0.0,0.0,0,0
Georgia,1995,1B1A2,NA,0.0,0.0,,,,,,,,,12344.0,1,B,1,A,2,,,,,,0.0,0.0,0,0
Georgia,1995,1B1A21,NA,0.0,0.0,,,,,,,,,12346.0,1,B,1,A,2,1,,,,,0.0,0.0,0,0
Georgia,1995,1B1A22,NA,0.0,0.0,,,,,,,,,12348.0,1,B,1,A,2,2,,,,,0.0,0.0,0,0
Georgia,1995,1B1B,NA,0.0,0.0,,,,,,,,,12350.0,1,B,1,B,,,,,,,0.0,0.0,0,0
Georgia,1995,1B2,NA,0.0,0.0,,,,,,,,,12352.0,1,B,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,1B2A,NA,0.0,0.0,,,,,,,,,12354.0,1,B,2,A,,,,,,,0.0,0.0,0,0
Georgia,1995,1B2A1,NA,0.0,0.0,,,,,,,,,12356.0,1,B,2,A,1,,,,,,0.0,0.0,0,0
Georgia,1995,1B2A2,NA,0.0,0.0,,,,,,,,,12372.0,1,B,2,A,2,,,,,,0.0,0.0,0,0
Georgia,1995,1B2A3,NA,0.0,0.0,,,,,,,,,12374.0,1,B,2,A,3,,,,,,0.0,0.0,0,0
Georgia,1995,1B2A31,NA,0.0,0.0,,,,,,,,,12376.0,1,B,2,A,3,1,,,,,0.0,0.0,0,0
Georgia,1995,1B2A32,NA,0.0,0.0,,,,,,,,,12378.0,1,B,2,A,3,2,,,,,0.0,0.0,0,0
Georgia,1995,1B2A33,NA,0.0,0.0,,,,,,,,,12380.0,1,B,2,A,3,3,,,,,0.0,0.0,0,0
Georgia,1995,1B2A34,NA,0.0,0.0,,,,,,,,,12382.0,1,B,2,A,3,4,,,,,0.0,0.0,0,0
Georgia,1995,1B2A35,NA,0.0,0.0,,,,,,,,,12384.0,1,B,2,A,3,5,,,,,0.0,0.0,0,0
Georgia,1995,1B2A36,NA,0.0,0.0,,,,,,,,,12386.0,1,B,2,A,3,6,,,,,0.0,0.0,0,0
Georgia,1995,1B2B,NA,0.0,0.0,,,,,,,,,12388.0,1,B,2,B,,,,,,,0.0,0.0,0,0
Georgia,1995,1B2B1,NA,0.0,0.0,,,,,,,,,12390.0,1,B,2,B,1,,,,,,0.0,0.0,0,0
Georgia,1995,1B2B2,NA,0.0,0.0,,,,,,,,,12392.0,1,B,2,B,2,,,,,,0.0,0.0,0,0
Georgia,1995,1B2B3,NA,0.0,0.0,,,,,,,,,12394.0,1,B,2,B,3,,,,,,0.0,0.0,0,0
Georgia,1995,1B2B31,NA,0.0,0.0,,,,,,,,,12396.0,1,B,2,B,3,1,,,,,0.0,0.0,0,0
Georgia,1995,1B2B32,NA,0.0,0.0,,,,,,,,,12398.0,1,B,2,B,3,2,,,,,0.0,0.0,0,0
Georgia,1995,1B2B33,NA,0.0,0.0,,,,,,,,,12400.0,1,B,2,B,3,3,,,,,0.0,0.0,0,0
Georgia,1995,1B2B34,NA,0.0,0.0,,,,,,,,,12402.0,1,B,2,B,3,4,,,,,0.0,0.0,0,0
Georgia,1995,1B2B35,NA,0.0,0.0,,,,,,,,,12404.0,1,B,2,B,3,5,,,,,0.0,0.0,0,0
Georgia,1995,1B2B36,NA,0.0,0.0,,,,,,,,,12406.0,1,B,2,B,3,6,,,,,0.0,0.0,0,0
Georgia,1995,1B3,NA,0.0,0.0,,,,,,,,,12408.0,1,B,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,1C,NA,0.0,0.0,,,,,,,,,12410.0,1,C,,,,,,,,,0.0,0.0,0,0
Georgia,1995,1C1,NA,0.0,0.0,,,,,,,,,12412.0,1,C,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,1C1A,NA,0.0,0.0,,,,,,,,,12414.0,1,C,1,A,,,,,,,0.0,0.0,0,0
Georgia,1995,1C1B,NA,0.0,0.0,,,,,,,,,12416.0,1,C,1,B,,,,,,,0.0,0.0,0,0
Georgia,1995,1C1C,NA,0.0,0.0,,,,,,,,,12418.0,1,C,1,C,,,,,,,0.0,0.0,0,0
Georgia,1995,1C2,NA,0.0,0.0,,,,,,,,,12420.0,1,C,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,1C2A,NA,0.0,0.0,,,,,,,,,12422.0,1,C,2,A,,,,,,,0.0,0.0,0,0
Georgia,1995,1C2B,NA,0.0,0.0,,,,,,,,,12424.0,1,C,2,B,,,,,,,0.0,0.0,0,0
Georgia,1995,1C3,NA,0.0,0.0,,,,,,,,,12426.0,1,C,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2,NA,0.0,0.0,,,,,,,,,12428.0,2,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,20,NA,0.0,0.0,,,,,,,,,12430.0,20,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,200,NA,0.0,0.0,,,,,,,,,12432.0,200,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2000,NA,0.0,0.0,,,,,,,,,12434.0,2000,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,20000,NA,0.0,0.0,,,,,,,,,12436.0,20000,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,200000,NA,0.0,0.0,,,,,,,,,12438.0,200000,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2A,NA,0.0,0.0,,,,,,,,,12440.0,2,A,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2A1,NA,0.0,0.0,,,,,,,,,12442.0,2,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2A2,NA,0.0,0.0,,,,,,,,,12458.0,2,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2A3,NA,0.0,0.0,,,,,,,,,12460.0,2,A,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2A4,NA,0.0,0.0,,,,,,,,,12462.0,2,A,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,2A4A,NA,0.0,0.0,,,,,,,,,12464.0,2,A,4,A,,,,,,,0.0,0.0,0,0
Georgia,1995,2A4B,NA,0.0,0.0,,,,,,,,,12466.0,2,A,4,B,,,,,,,0.0,0.0,0,0
Georgia,1995,2A4C,NA,0.0,0.0,,,,,,,,,12468.0,2,A,4,C,,,,,,,0.0,0.0,0,0
Georgia,1995,2A4D,NA,0.0,0.0,,,,,,,,,12470.0,2,A,4,D,,,,,,,0.0,0.0,0,0
Georgia,1995,2B,NA,0.0,0.0,,,,,,,,,12472.0,2,B,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B1,NA,0.0,0.0,,,,,,,,,12474.0,2,B,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B10,NA,0.0,0.0,,,,,,,,,12476.0,2,B,10,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B2,NA,0.0,0.0,,,,,,,,,12478.0,2,B,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B3,NA,0.0,0.0,,,,,,,,,12480.0,2,B,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B4,NA,0.0,0.0,,,,,,,,,12482.0,2,B,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B5,NA,0.0,0.0,,,,,,,,,12484.0,2,B,5,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B6,NA,0.0,0.0,,,,,,,,,12486.0,2,B,6,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B7,NA,0.0,0.0,,,,,,,,,12488.0,2,B,7,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8,NA,0.0,0.0,,,,,,,,,12490.0,2,B,8,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8A,NA,0.0,0.0,,,,,,,,,12492.0,2,B,8,A,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8B,NA,0.0,0.0,,,,,,,,,12494.0,2,B,8,B,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8C,NA,0.0,0.0,,,,,,,,,12496.0,2,B,8,C,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8D,NA,0.0,0.0,,,,,,,,,12498.0,2,B,8,D,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8E,NA,0.0,0.0,,,,,,,,,12500.0,2,B,8,E,,,,,,,0.0,0.0,0,0
Georgia,1995,2B8F,NA,0.0,0.0,,,,,,,,,12502.0,2,B,8,F,,,,,,,0.0,0.0,0,0
Georgia,1995,2B9,NA,0.0,0.0,,,,,,,,,12504.0,2,B,9,,,,,,,,0.0,0.0,0,0
Georgia,1995,2B9A,NA,0.0,0.0,,,,,,,,,12506.0,2,B,9,A,,,,,,,0.0,0.0,0,0
Georgia,1995,2B9B,NA,0.0,0.0,,,,,,,,,12508.0,2,B,9,B,,,,,,,0.0,0.0,0,0
Georgia,1995,2C,NA,0.0,0.0,,,,,,,,,12510.0,2,C,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C1,NA,0.0,0.0,,,,,,,,,12512.0,2,C,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C2,NA,0.0,0.0,,,,,,,,,12514.0,2,C,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C3,NA,0.0,0.0,,,,,,,,,12516.0,2,C,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C4,NA,0.0,0.0,,,,,,,,,12518.0,2,C,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C5,NA,0.0,0.0,,,,,,,,,12520.0,2,C,5,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C6,NA,0.0,0.0,,,,,,,,,12522.0,2,C,6,,,,,,,,0.0,0.0,0,0
Georgia,1995,2C7,NA,0.0,0.0,,,,,,,,,12524.0,2,C,7,,,,,,,,0.0,0.0,0,0
Georgia,1995,2D,NA,0.0,0.0,,,,,,,,,12526.0,2,D,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2D1,NA,0.0,0.0,,,,,,,,,12528.0,2,D,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2D2,NA,0.0,0.0,,,,,,,,,12530.0,2,D,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2D3,NA,0.0,0.0,,,,,,,,,12532.0,2,D,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2D4,NA,0.0,0.0,,,,,,,,,12534.0,2,D,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,2E,NA,0.0,0.0,,,,,,,,,12536.0,2,E,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F,NA,0.0,0.0,,,,,,,,,12538.0,2,F,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F1,NA,0.0,0.0,,,,,,,,,12540.0,2,F,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F2,NA,0.0,0.0,,,,,,,,,12542.0,2,F,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F3,NA,0.0,0.0,,,,,,,,,12544.0,2,F,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F4,NA,0.0,0.0,,,,,,,,,12546.0,2,F,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F5,NA,0.0,0.0,,,,,,,,,12548.0,2,F,5,,,,,,,,0.0,0.0,0,0
Georgia,1995,2F6,NA,0.0,0.0,,,,,,,,,12550.0,2,F,6,,,,,,,,0.0,0.0,0,0
Georgia,1995,2G,NA,0.0,0.0,,,,,,,,,12552.0,2,G,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2G1,NA,0.0,0.0,,,,,,,,,12554.0,2,G,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2G2,NA,0.0,0.0,,,,,,,,,12556.0,2,G,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2G3,NA,0.0,0.0,,,,,,,,,12558.0,2,G,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,2G4,NA,0.0,0.0,,,,,,,,,12560.0,2,G,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,2H,NA,0.0,0.0,,,,,,,,,12562.0,2,H,,,,,,,,,0.0,0.0,0,0
Georgia,1995,2H1,NA,0.0,0.0,,,,,,,,,12564.0,2,H,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,2H2,NA,0.0,0.0,,,,,,,,,12566.0,2,H,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,2H3,NA,0.0,0.0,,,,,,,,,12568.0,2,H,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,3,NA,0.0,0.0,,,,,,,,,12570.0,3,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,3A,NA,0.0,0.0,,,,,,,,,12572.0,3,A,,,,,,,,,0.0,0.0,0,0
Georgia,1995,3A1,NA,0.0,0.0,,,,,,,,,12574.0,3,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,3A2,NA,0.0,0.0,,,,,,,,,12576.0,3,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B,NA,0.0,0.0,,,,,,,,,12578.0,3,B,,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B1,NA,0.0,0.0,,,,,,,,,12580.0,3,B,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B1A,NA,0.0,0.0,,,,,,,,,12582.0,3,B,1,A,,,,,,,0.0,0.0,0,0
Georgia,1995,3B1B,NA,0.0,0.0,,,,,,,,,12584.0,3,B,1,B,,,,,,,0.0,0.0,0,0
Georgia,1995,3B2,NA,0.0,0.0,,,,,,,,,12586.0,3,B,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B2A,NA,0.0,0.0,,,,,,,,,12588.0,3,B,2,A,,,,,,,0.0,0.0,0,0
Georgia,1995,3B2B,NA,0.0,0.0,,,,,,,,,12590.0,3,B,2,B,,,,,,,0.0,0.0,0,0
Georgia,1995,3B3,NA,0.0,0.0,,,,,,,,,12592.0,3,B,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B3A,NA,0.0,0.0,,,,,,,,,12594.0,3,B,3,A,,,,,,,0.0,0.0,0,0
Georgia,1995,3B3B,NA,0.0,0.0,,,,,,,,,12596.0,3,B,3,B,,,,,,,0.0,0.0,0,0
Georgia,1995,3B4,NA,0.0,0.0,,,,,,,,,12598.0,3,B,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B4A,NA,0.0,0.0,,,,,,,,,12600.0,3,B,4,A,,,,,,,0.0,0.0,0,0
Georgia,1995,3B4B,NA,0.0,0.0,,,,,,,,,12602.0,3,B,4,B,,,,,,,0.0,0.0,0,0
Georgia,1995,3B5,NA,0.0,0.0,,,,,,,,,12604.0,3,B,5,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B5A,NA,0.0,0.0,,,,,,,,,12606.0,3,B,5,A,,,,,,,0.0,0.0,0,0
Georgia,1995,3B5B,NA,0.0,0.0,,,,,,,,,12608.0,3,B,5,B,,,,,,,0.0,0.0,0,0
Georgia,1995,3B6,NA,0.0,0.0,,,,,,,,,12610.0,3,B,6,,,,,,,,0.0,0.0,0,0
Georgia,1995,3B6A,NA,0.0,0.0,,,,,,,,,12612.0,3,B,6,A,,,,,,,0.0,0.0,0,0
Georgia,1995,3B6B,NA,0.0,0.0,,,,,,,,,12614.0,3,B,6,B,,,,,,,0.0,0.0,0,0
Georgia,1995,3B6B1,NA,0.0,0.0,,,,,,,,,12616.0,3,B,6,B,1,,,,,,0.0,0.0,0,0
Georgia,1995,3B6B2,NA,0.0,0.0,,,,,,,,,12618.0,3,B,6,B,2,,,,,,0.0,0.0,0,0
Georgia,1995,3B6B3,NA,0.0,0.0,,,,,,,,,12620.0,3,B,6,B,3,,,,,,0.0,0.0,0,0
Georgia,1995,3B6B4,NA,0.0,0.0,,,,,,,,,12622.0,3,B,6,B,4,,,,,,0.0,0.0,0,0
Georgia,1995,3B6B5,NA,0.0,0.0,,,,,,,,,12624.0,3,B,6,B,5,,,,,,0.0,0.0,0,0
Georgia,1995,3C,NA,0.0,0.0,,,,,,,,,12626.0,3,C,,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C1,NA,0.0,0.0,,,,,,,,,12628.0,3,C,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C2,NA,0.0,0.0,,,,,,,,,12630.0,3,C,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C3,NA,0.0,0.0,,,,,,,,,12632.0,3,C,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C4,NA,0.0,0.0,,,,,,,,,12634.0,3,C,4,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C5,NA,0.0,0.0,,,,,,,,,12636.0,3,C,5,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C6,NA,0.0,0.0,,,,,,,,,12638.0,3,C,6,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C7,NA,0.0,0.0,,,,,,,,,12640.0,3,C,7,,,,,,,,0.0,0.0,0,0
Georgia,1995,3C8,NA,0.0,0.0,,,,,,,,,12642.0,3,C,8,,,,,,,,0.0,0.0,0,0
Georgia,1995,3D,NA,0.0,0.0,,,,,,,,,12644.0,3,D,,,,,,,,,0.0,0.0,0,0
Georgia,1995,3D1,NA,0.0,0.0,,,,,,,,,12646.0,3,D,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,3D2,NA,0.0,0.0,,,,,,,,,12648.0,3,D,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,4,NA,0.0,0.0,,,,,,,,,12650.0,4,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,4A,NA,0.0,0.0,,,,,,,,,12652.0,4,A,,,,,,,,,0.0,0.0,0,0
Georgia,1995,4A1,NA,0.0,0.0,,,,,,,,,12654.0,4,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,4A2,NA,0.0,0.0,,,,,,,,,12656.0,4,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,4A3,NA,0.0,0.0,,,,,,,,,12658.0,4,A,3,,,,,,,,0.0,0.0,0,0
Georgia,1995,4B,NA,0.0,0.0,,,,,,,,,12660.0,4,B,,,,,,,,,0.0,0.0,0,0
Georgia,1995,4C,NA,0.0,0.0,,,,,,,,,12662.0,4,C,,,,,,,,,0.0,0.0,0,0
Georgia,1995,4C1,NA,0.0,0.0,,,,,,,,,12664.0,4,C,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,4C2,NA,0.0,0.0,,,,,,,,,12666.0,4,C,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,4D,NA,0.0,0.0,,,,,,,,,12668.0,4,D,,,,,,,,,0.0,0.0,0,0
Georgia,1995,4D1,NA,0.0,0.0,,,,,,,,,12670.0,4,D,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,4D2,NA,0.0,0.0,,,,,,,,,12672.0,4,D,2,,,,,,,,0.0,0.0,0,0
Georgia,1995,4E,NA,0.0,0.0,,,,,,,,,12674.0,4,E,,,,,,,,,0.0,0.0,0,0
Georgia,1995,5,NA,0.0,0.0,,,,,,,,,12676.0,5,,,,,,,,,,0.0,0.0,0,0
Georgia,1995,5A,NA,0.0,0.0,,,,,,,,,12678.0,5,A,,,,,,,,,0.0,0.0,0,0
Georgia,1995,5A1,NA,0.0,0.0,,,,,,,,,12680.0,5,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1995,5A2,NA,0.0,0.0,,,,,,,,,12682.0,5,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1996,0,NA,0.0,0.0,,,,,,,,,12684.0,0,,,,,,,,,,0.0,0.0,0,0
Georgia,1996,1,NA,0.0,0.0,,,,,,,,,12686.0,1,,,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A,Coal/peat,0.0,0.0,,,,,,,,,12688.0,1,A,,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A,Natural gas,0.0,0.0,,,,,,,,,12692.0,1,A,,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A,Oil,0.0,0.0,,,,,,,,,12696.0,1,A,,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1,Coal/peat,0.0,0.0,,,,,,,,,12700.0,1,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1,Natural gas,0.0,0.0,,,,,,,,,12704.0,1,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1,Oil,0.0,0.0,,,,,,,,,12708.0,1,A,1,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A,Coal/peat,0.0,0.0,,,,,,,,,12712.0,1,A,1,A,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A,Natural gas,0.0,0.0,,,,,,,,,12716.0,1,A,1,A,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A,Oil,0.0,0.0,,,,,,,,,12720.0,1,A,1,A,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A1,Coal/peat,0.0,0.0,,,,,,,,,12724.0,1,A,1,A,1,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A1,Natural gas,0.0,0.0,,,,,,,,,12756.0,1,A,1,A,1,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A1,Oil,0.0,0.0,,,,,,,,,12788.0,1,A,1,A,1,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A2,Coal/peat,0.0,0.0,,,,,,,,,12820.0,1,A,1,A,2,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A2,Natural gas,0.0,0.0,,,,,,,,,12852.0,1,A,1,A,2,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A2,Oil,0.0,0.0,,,,,,,,,12884.0,1,A,1,A,2,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A3,Coal/peat,0.0,0.0,,,,,,,,,12916.0,1,A,1,A,3,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A3,Natural gas,0.0,0.0,,,,,,,,,12948.0,1,A,1,A,3,,,,,,0.0,0.0,0,0
Georgia,1996,1A1A3,Oil,0.0,0.0,,,,,,,,,12980.0,1,A,1,A,3,,,,,,0.0,0.0,0,0
Georgia,1996,1A1B,Coal/peat,0.0,0.0,,,,,,,,,13012.0,1,A,1,B,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1B,Natural gas,0.0,0.0,,,,,,,,,13016.0,1,A,1,B,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1B,Oil,0.0,0.0,,,,,,,,,13020.0,1,A,1,B,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1C,Coal/peat,0.0,0.0,,,,,,,,,13024.0,1,A,1,C,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1C,Natural gas,0.0,0.0,,,,,,,,,13028.0,1,A,1,C,,,,,,,0.0,0.0,0,0
Georgia,1996,1A1C,Oil,0.0,0.0,,,,,,,,,13032.0,1,A,1,C,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2,Coal/peat,0.0,0.0,,,,,,,,,13036.0,1,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2,Natural gas,0.0,0.0,,,,,,,,,13068.0,1,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2,Oil,0.0,0.0,,,,,,,,,13100.0,1,A,2,,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2A,Coal/peat,0.0,0.0,,,,,,,,,13132.0,1,A,2,A,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2A,Natural gas,0.0,0.0,,,,,,,,,13136.0,1,A,2,A,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2A,Oil,0.0,0.0,,,,,,,,,13140.0,1,A,2,A,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2B,Coal/peat,0.0,0.0,,,,,,,,,13144.0,1,A,2,B,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2B,Natural gas,0.0,0.0,,,,,,,,,13148.0,1,A,2,B,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2B,Oil,0.0,0.0,,,,,,,,,13152.0,1,A,2,B,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2C,Coal/peat,0.0,0.0,,,,,,,,,13156.0,1,A,2,C,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2C,Natural gas,0.0,0.0,,,,,,,,,13160.0,1,A,2,C,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2C,Oil,0.0,0.0,,,,,,,,,13164.0,1,A,2,C,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2D,Coal/peat,0.0,0.0,,,,,,,,,13168.0,1,A,2,D,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2D,Natural gas,0.0,0.0,,,,,,,,,13172.0,1,A,2,D,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2D,Oil,0.0,0.0,,,,,,,,,13176.0,1,A,2,D,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2E,Coal/peat,0.0,0.0,,,,,,,,,13180.0,1,A,2,E,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2E,Natural gas,0.0,0.0,,,,,,,,,13184.0,1,A,2,E,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2E,Oil,0.0,0.0,,,,,,,,,13188.0,1,A,2,E,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2F,Coal/peat,0.0,0.0,,,,,,,,,13192.0,1,A,2,F,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2F,Natural gas,0.0,0.0,,,,,,,,,13196.0,1,A,2,F,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2F,Oil,0.0,0.0,,,,,,,,,13200.0,1,A,2,F,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2G,Coal/peat,0.0,0.0,,,,,,,,,13204.0,1,A,2,G,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2G,Natural gas,0.0,0.0,,,,,,,,,13208.0,1,A,2,G,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2G,Oil,0.0,0.0,,,,,,,,,13212.0,1,A,2,G,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2H,Coal/peat,0.0,0.0,,,,,,,,,13216.0,1,A,2,H,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2H,Natural gas,0.0,0.0,,,,,,,,,13220.0,1,A,2,H,,,,,,,0.0,0.0,0,0
Georgia,1996,1A2H,Oil,0.0,0.0,,,,,,,,,13224.0,1,A,2,H,,,,,,,0.0,0.0,0,0
