jurisdiction,year,ipcc_code,Product,tax_ex_rate,tax_ex_rate_sources
Tokushima,1990,2D1,,,
Tokushima,1990,2D2,,,
Tokushima,1990,2D3,,,
Tokushima,1990,2D4,,,
Tokushima,1990,2E,,,
Tokushima,1990,2F,,,
Tokushima,1990,2F1,,,
Tokushima,1990,2F2,,,
Tokushima,1990,2F3,,,
Tokushima,1990,2F4,,,
Tokushima,1990,2F5,,,
Tokushima,1990,2F6,,,
Tokushima,1990,2G,,,
Tokushima,1990,2G1,,,
Tokushima,1990,2G2,,,
Tokushima,1990,2G3,,,
Tokushima,1990,2G4,,,
Tokushima,1990,2H,,,
Tokushima,1990,2H1,,,
Tokushima,1990,2H2,,,
Tokushima,1990,2H3,,,
Tokushima,1990,3,,,
Tokushima,1990,3A,,,
Tokushima,1990,3A1,,,
Tokushima,1990,3A2,,,
Tokushima,1990,3B,,,
Tokushima,1990,3B1,,,
Tokushima,1990,3B1A,,,
Tokushima,1990,3B1B,,,
Tokushima,1990,3B2,,,
Tokushima,1990,3B2A,,,
Tokushima,1990,3B2B,,,
Tokushima,1990,3B3,,,
Tokushima,1990,3B3A,,,
Tokushima,1990,3B3B,,,
Tokushima,1990,3B4,,,
Tokushima,1990,3B4A,,,
Tokushima,1990,3B4B,,,
Tokushima,1990,3B5,,,
Tokushima,1990,3B5A,,,
Tokushima,1990,3B5B,,,
Tokushima,1990,3B6,,,
Tokushima,1990,3B6A,,,
Tokushima,1990,3B6B,,,
Tokushima,1990,3B6B1,,,
Tokushima,1990,3B6B2,,,
Tokushima,1990,3B6B3,,,
Tokushima,1990,3B6B4,,,
Tokushima,1990,3B6B5,,,
Tokushima,1990,3C,,,
Tokushima,1990,3C1,,,
Tokushima,1990,3C2,,,
Tokushima,1990,3C3,,,
Tokushima,1990,3C4,,,
Tokushima,1990,3C5,,,
Tokushima,1990,3C6,,,
Tokushima,1990,3C7,,,
Tokushima,1990,3C8,,,
Tokushima,1990,3D,,,
Tokushima,1990,3D1,,,
Tokushima,1990,3D2,,,
Tokushima,1990,4,,,
Tokushima,1990,4A,,,
Tokushima,1990,4A1,,,
Tokushima,1990,4A2,,,
Tokushima,1990,4A3,,,
Tokushima,1990,4B,,,
Tokushima,1990,4C,,,
Tokushima,1990,4C1,,,
Tokushima,1990,4C2,,,
Tokushima,1990,4D,,,
Tokushima,1990,4D1,,,
Tokushima,1990,4D2,,,
Tokushima,1990,4E,,,
Tokushima,1990,5,,,
Tokushima,1990,5A,,,
Tokushima,1990,5A1,,,
Tokushima,1990,5A2,,,
Tokushima,1991,0,,,
Tokushima,1991,1,,,
Tokushima,1991,1A,Coal,,
Tokushima,1991,1A,Natural gas,,
Tokushima,1991,1A,Oil,,
Tokushima,1991,1A1,Coal,,
Tokushima,1991,1A1,Natural gas,,
Tokushima,1991,1A1,Oil,,
Tokushima,1991,1A1A,Coal,,
Tokushima,1991,1A1A,Natural gas,,
Tokushima,1991,1A1A,Oil,,
Tokushima,1991,1A1A1,Coal,,
Tokushima,1991,1A1A1,Natural gas,,
Tokushima,1991,1A1A1,Oil,,
Tokushima,1991,1A1A2,Coal,,
Tokushima,1991,1A1A2,Natural gas,,
Tokushima,1991,1A1A2,Oil,,
Tokushima,1991,1A1A3,Coal,,
Tokushima,1991,1A1A3,Natural gas,,
Tokushima,1991,1A1A3,Oil,,
Tokushima,1991,1A1B,Coal,,
Tokushima,1991,1A1B,Natural gas,,
Tokushima,1991,1A1B,Oil,,
Tokushima,1991,1A1C,Coal,,
Tokushima,1991,1A1C,Natural gas,,
Tokushima,1991,1A1C,Oil,,
Tokushima,1991,1A2,Coal,,
Tokushima,1991,1A2,Natural gas,,
Tokushima,1991,1A2,Oil,,
Tokushima,1991,1A2A,Coal,,
Tokushima,1991,1A2A,Natural gas,,
Tokushima,1991,1A2A,Oil,,
Tokushima,1991,1A2B,Coal,,
Tokushima,1991,1A2B,Natural gas,,
Tokushima,1991,1A2B,Oil,,
Tokushima,1991,1A2C,Coal,,
Tokushima,1991,1A2C,Natural gas,,
Tokushima,1991,1A2C,Oil,,
Tokushima,1991,1A2D,Coal,,
Tokushima,1991,1A2D,Natural gas,,
Tokushima,1991,1A2D,Oil,,
Tokushima,1991,1A2E,Coal,,
Tokushima,1991,1A2E,Natural gas,,
Tokushima,1991,1A2E,Oil,,
Tokushima,1991,1A2F,Coal,,
Tokushima,1991,1A2F,Natural gas,,
Tokushima,1991,1A2F,Oil,,
Tokushima,1991,1A2G,Coal,,
Tokushima,1991,1A2G,Natural gas,,
Tokushima,1991,1A2G,Oil,,
Tokushima,1991,1A2H,Coal,,
Tokushima,1991,1A2H,Natural gas,,
Tokushima,1991,1A2H,Oil,,
Tokushima,1991,1A2I,Coal,,
Tokushima,1991,1A2I,Natural gas,,
Tokushima,1991,1A2I,Oil,,
Tokushima,1991,1A2J,Coal,,
Tokushima,1991,1A2J,Natural gas,,
Tokushima,1991,1A2J,Oil,,
Tokushima,1991,1A2K,Coal,,
Tokushima,1991,1A2K,Natural gas,,
Tokushima,1991,1A2K,Oil,,
Tokushima,1991,1A2L,Coal,,
Tokushima,1991,1A2L,Natural gas,,
Tokushima,1991,1A2L,Oil,,
Tokushima,1991,1A2M,Coal,,
Tokushima,1991,1A2M,Natural gas,,
Tokushima,1991,1A2M,Oil,,
Tokushima,1991,1A3,Coal,,
Tokushima,1991,1A3,Natural gas,,
Tokushima,1991,1A3,Oil,,
Tokushima,1991,1A3A,Coal,,
Tokushima,1991,1A3A,Natural gas,,
Tokushima,1991,1A3A,Oil,,
Tokushima,1991,1A3A1,Coal,,
Tokushima,1991,1A3A1,Natural gas,,
Tokushima,1991,1A3A1,Oil,,
Tokushima,1991,1A3A2,Coal,,
Tokushima,1991,1A3A2,Natural gas,,
Tokushima,1991,1A3A2,Oil,,
Tokushima,1991,1A3B,Coal,,
Tokushima,1991,1A3B,Natural gas,,
Tokushima,1991,1A3B,Oil,,
Tokushima,1991,1A3C,Coal,,
