jurisdiction,year,ipcc_code,Product
,1997,1A2L,Oil
,1997,1A2M,Coal
,1997,1A2M,Natural gas
,1997,1A2M,Oil
,1997,1A3,Coal
,1997,1A3,Natural gas
,1997,1A3,Oil
,1997,1A3A,Coal
,1997,1A3A,Natural gas
,1997,1A3A,Oil
,1997,1A3A1,Coal
,1997,1A3A1,Natural gas
,1997,1A3A1,Oil
,1997,1A3A2,Coal
,1997,1A3A2,Natural gas
,1997,1A3A2,Oil
,1997,1A3B,Coal
,1997,1A3B,Natural gas
,1997,1A3B,Oil
,1997,1A3C,Coal
,1997,1A3C,Natural gas
,1997,1A3C,Oil
,1997,1A3D,Coal
,1997,1A3D,Natural gas
,1997,1A3D,Oil
,1997,1A3D1,Coal
,1997,1A3D1,Natural gas
,1997,1A3D1,Oil
,1997,1A3D2,Coal
,1997,1A3D2,Natural gas
,1997,1A3D2,Oil
,1997,1A3E,Coal
,1997,1A3E,Natural gas
,1997,1A3E,Oil
,1997,1A3E1,Coal
,1997,1A3E1,Natural gas
,1997,1A3E1,Oil
,1997,1A4,Coal
,1997,1A4,Natural gas
,1997,1A4,Oil
,1997,1A4A,Coal
,1997,1A4A,Natural gas
,1997,1A4A,Oil
,1997,1A4B,Coal
,1997,1A4B,Natural gas
,1997,1A4B,Oil
,1997,1A4C,Coal
,1997,1A4C,Natural gas
,1997,1A4C,Oil
,1997,1A4C1,Coal
,1997,1A4C1,Natural gas
,1997,1A4C1,Oil
,1997,1A4C2,Coal
,1997,1A4C2,Natural gas
,1997,1A4C2,Oil
,1997,1A4C3,Coal
,1997,1A4C3,Natural gas
,1997,1A4C3,Oil
,1997,1A5,Coal
,1997,1A5,Natural gas
,1997,1A5,Oil
,1997,1A5A,Coal
,1997,1A5A,Natural gas
,1997,1A5A,Oil
,1997,1A5B,Coal
,1997,1A5B,Natural gas
,1997,1A5B,Oil
,1997,1A5C,Coal
,1997,1A5C,Natural gas
,1997,1A5C,Oil
,1997,1B,
,1997,1B1,
,1997,1B1A,
,1997,1B1A1,
,1997,1B1A11,
,1997,1B1A12,
,1997,1B1A13,
,1997,1B1A14,
,1997,1B1A2,
,1997,1B1A21,
,1997,1B1A22,
,1997,1B1B,
,1997,1B2,
,1997,1B2A,
,1997,1B2A1,
,1997,1B2A2,
,1997,1B2A3,
,1997,1B2A31,
,1997,1B2A32,
,1997,1B2A33,
,1997,1B2A34,
,1997,1B2A35,
,1997,1B2A36,
,1997,1B2B,
,1997,1B2B1,
,1997,1B2B2,
,1997,1B2B3,
,1997,1B2B31,
,1997,1B2B32,
,1997,1B2B33,
,1997,1B2B34,
,1997,1B2B35,
,1997,1B2B36,
,1997,1B3,
,1997,1C,
,1997,1C1,
,1997,1C1A,
,1997,1C1B,
,1997,1C1C,
,1997,1C2,
,1997,1C2A,
,1997,1C2B,
,1997,1C3,
,1997,2A,
,1997,2A1,
,1997,2A2,
,1997,2A3,
,1997,2A4,
,1997,2A4A,
,1997,2A4B,
,1997,2A4C,
,1997,2A4D,
,1997,2B,
,1997,2B1,
,1997,2B10,
,1997,2B2,
,1997,2B3,
,1997,2B4,
,1997,2B5,
,1997,2B6,
,1997,2B7,
,1997,2B8,
,1997,2B8A,
,1997,2B8B,
,1997,2B8C,
,1997,2B8D,
,1997,2B8E,
,1997,2B8F,
,1997,2B9,
,1997,2B9A,
,1997,2B9B,
,1997,2C,
,1997,2C1,
,1997,2C2,
,1997,2C3,
,1997,2C4,
,1997,2C5,
,1997,2C6,
,1997,2C7,
,1997,2D,
,1997,2D1,
,1997,2D2,
,1997,2D3,
,1997,2D4,
,1997,2E,
,1997,2E1,
,1997,2E2,
,1997,2E3,
,1997,2E4,
,1997,2E5,
,1997,2F,
,1997,2F1,
,1997,2F2,
,1997,2F3,
,1997,2F4,
,1997,2F5,
,1997,2F6,
,1997,2G,
,1997,2G1,
,1997,2G2,
,1997,2G3,
,1997,2G4,
,1997,2H,
,1997,2H1,
,1997,2H2,
,1997,2H3,
,1997,3A,
,1997,3A1,
,1997,3A2,
,1997,3B,
,1997,3B1,
,1997,3B1A,
,1997,3B1B,
,1997,3B2,
,1997,3B2A,
,1997,3B2B,
,1997,3B3,
,1997,3B3A,
,1997,3B3B,
,1997,3B4,
,1997,3B4A,
,1997,3B4B,
,1997,3B5,
,1997,3B5A,
,1997,3B5B,
,1997,3B6,
,1997,3B6A,
,1997,3B6B,
,1997,3B6B1,
,1997,3B6B2,
,1997,3B6B3,
,1997,3B6B4,
,1997,3B6B5,
,1997,3C,
,1997,3C1,
,1997,3C2,
,1997,3C3,
,1997,3C4,
,1997,3C5,
,1997,3C6,
,1997,3C7,
,1997,3C8,
,1997,3D,
,1997,3D1,
,1997,3D2,
,1997,4A,
,1997,4A1,
,1997,4A2,
,1997,4A3,
,1997,4B,
,1997,4C,
,1997,4C1,
,1997,4C2,
,1997,4D,
,1997,4D1,
,1997,4D2,
,1997,4E,
,1997,5A,
,1997,5A1,
,1997,5A2,
,1998,0,
,1998,1,
,1998,2,
,1998,3,
,1998,4,
,1998,5,
,1998,1A,Coal
,1998,1A,Natural gas
,1998,1A,Oil
,1998,1A1,Coal
,1998,1A1,Natural gas
,1998,1A1,Oil
,1998,1A1A,Coal
,1998,1A1A,Natural gas
,1998,1A1A,Oil
,1998,1A1A1,Coal
,1998,1A1A1,Natural gas
,1998,1A1A1,Oil
,1998,1A1A2,Coal
,1998,1A1A2,Natural gas
,1998,1A1A2,Oil
,1998,1A1A3,Coal
,1998,1A1A3,Natural gas
,1998,1A1A3,Oil
,1998,1A1B,Coal
,1998,1A1B,Natural gas
,1998,1A1B,Oil
,1998,1A1C,Coal
,1998,1A1C,Natural gas
,1998,1A1C,Oil
,1998,1A2,Coal
,1998,1A2,Natural gas
,1998,1A2,Oil
,1998,1A2A,Coal
,1998,1A2A,Natural gas
,1998,1A2A,Oil
,1998,1A2B,Coal
,1998,1A2B,Natural gas
,1998,1A2B,Oil
,1998,1A2C,Coal
,1998,1A2C,Natural gas
,1998,1A2C,Oil
,1998,1A2D,Coal
,1998,1A2D,Natural gas
,1998,1A2D,Oil
,1998,1A2E,Coal
,1998,1A2E,Natural gas
,1998,1A2E,Oil
,1998,1A2F,Coal
,1998,1A2F,Natural gas
,1998,1A2F,Oil
,1998,1A2G,Coal
,1998,1A2G,Natural gas
,1998,1A2G,Oil
,1998,1A2H,Coal
,1998,1A2H,Natural gas
,1998,1A2H,Oil
,1998,1A2I,Coal
,1998,1A2I,Natural gas
,1998,1A2I,Oil
,1998,1A2J,Coal
,1998,1A2J,Natural gas
,1998,1A2J,Oil
,1998,1A2K,Coal
,1998,1A2K,Natural gas
,1998,1A2K,Oil
,1998,1A2L,Coal
,1998,1A2L,Natural gas
,1998,1A2L,Oil
,1998,1A2M,Coal
,1998,1A2M,Natural gas
,1998,1A2M,Oil
,1998,1A3,Coal
,1998,1A3,Natural gas
,1998,1A3,Oil
,1998,1A3A,Coal
,1998,1A3A,Natural gas
,1998,1A3A,Oil
,1998,1A3A1,Coal
,1998,1A3A1,Natural gas
,1998,1A3A1,Oil
,1998,1A3A2,Coal
,1998,1A3A2,Natural gas
,1998,1A3A2,Oil
,1998,1A3B,Coal
,1998,1A3B,Natural gas
,1998,1A3B,Oil
,1998,1A3C,Coal
,1998,1A3C,Natural gas
,1998,1A3C,Oil
,1998,1A3D,Coal
,1998,1A3D,Natural gas
,1998,1A3D,Oil
,1998,1A3D1,Coal
,1998,1A3D1,Natural gas
,1998,1A3D1,Oil
,1998,1A3D2,Coal
,1998,1A3D2,Natural gas
,1998,1A3D2,Oil
,1998,1A3E,Coal
,1998,1A3E,Natural gas
,1998,1A3E,Oil
,1998,1A3E1,Coal
,1998,1A3E1,Natural gas
,1998,1A3E1,Oil
,1998,1A4,Coal
,1998,1A4,Natural gas
,1998,1A4,Oil
,1998,1A4A,Coal
,1998,1A4A,Natural gas
,1998,1A4A,Oil
,1998,1A4B,Coal
,1998,1A4B,Natural gas
,1998,1A4B,Oil
,1998,1A4C,Coal
,1998,1A4C,Natural gas
,1998,1A4C,Oil
,1998,1A4C1,Coal
,1998,1A4C1,Natural gas
,1998,1A4C1,Oil
,1998,1A4C2,Coal
,1998,1A4C2,Natural gas
,1998,1A4C2,Oil
,1998,1A4C3,Coal
,1998,1A4C3,Natural gas
,1998,1A4C3,Oil
,1998,1A5,Coal
,1998,1A5,Natural gas
,1998,1A5,Oil
,1998,1A5A,Coal
,1998,1A5A,Natural gas
,1998,1A5A,Oil
,1998,1A5B,Coal
,1998,1A5B,Natural gas
,1998,1A5B,Oil
,1998,1A5C,Coal
,1998,1A5C,Natural gas
,1998,1A5C,Oil
,1998,1B,
,1998,1B1,
,1998,1B1A,
,1998,1B1A1,
,1998,1B1A11,
,1998,1B1A12,
,1998,1B1A13,
,1998,1B1A14,
,1998,1B1A2,
,1998,1B1A21,
,1998,1B1A22,
,1998,1B1B,
,1998,1B2,
,1998,1B2A,
,1998,1B2A1,
,1998,1B2A2,
,1998,1B2A3,
,1998,1B2A31,
,1998,1B2A32,
,1998,1B2A33,
,1998,1B2A34,
,1998,1B2A35,
,1998,1B2A36,
,1998,1B2B,
,1998,1B2B1,
,1998,1B2B2,
,1998,1B2B3,
,1998,1B2B31,
,1998,1B2B32,
,1998,1B2B33,
,1998,1B2B34,
,1998,1B2B35,
,1998,1B2B36,
,1998,1B3,
,1998,1C,
,1998,1C1,
,1998,1C1A,
,1998,1C1B,
,1998,1C1C,
,1998,1C2,
,1998,1C2A,
,1998,1C2B,
,1998,1C3,
,1998,2A,
,1998,2A1,
,1998,2A2,
,1998,2A3,
,1998,2A4,
,1998,2A4A,
,1998,2A4B,
,1998,2A4C,
,1998,2A4D,
,1998,2B,
,1998,2B1,
,1998,2B10,
,1998,2B2,
,1998,2B3,
,1998,2B4,
,1998,2B5,
,1998,2B6,
,1998,2B7,
,1998,2B8,
,1998,2B8A,
,1998,2B8B,
,1998,2B8C,
,1998,2B8D,
,1998,2B8E,
,1998,2B8F,
,1998,2B9,
,1998,2B9A,
,1998,2B9B,
,1998,2C,
,1998,2C1,
,1998,2C2,
,1998,2C3,
,1998,2C4,
,1998,2C5,
,1998,2C6,
,1998,2C7,
,1998,2D,
,1998,2D1,
,1998,2D2,
,1998,2D3,
,1998,2D4,
,1998,2E,
,1998,2E1,
,1998,2E2,
,1998,2E3,
,1998,2E4,
,1998,2E5,
,1998,2F,
,1998,2F1,
,1998,2F2,
,1998,2F3,
,1998,2F4,
,1998,2F5,
,1998,2F6,
,1998,2G,
,1998,2G1,
,1998,2G2,
,1998,2G3,
,1998,2G4,
,1998,2H,
,1998,2H1,
,1998,2H2,
,1998,2H3,
,1998,3A,
,1998,3A1,
,1998,3A2,
,1998,3B,
,1998,3B1,
,1998,3B1A,
,1998,3B1B,
,1998,3B2,
,1998,3B2A,
,1998,3B2B,
,1998,3B3,
,1998,3B3A,
,1998,3B3B,
,1998,3B4,
,1998,3B4A,
,1998,3B4B,
,1998,3B5,
,1998,3B5A,
,1998,3B5B,
,1998,3B6,
,1998,3B6A,
,1998,3B6B,
,1998,3B6B1,
,1998,3B6B2,
,1998,3B6B3,
,1998,3B6B4,
,1998,3B6B5,
,1998,3C,
,1998,3C1,
,1998,3C2,
,1998,3C3,
,1998,3C4,
,1998,3C5,
,1998,3C6,
,1998,3C7,
,1998,3C8,
,1998,3D,
,1998,3D1,
,1998,3D2,
,1998,4A,
,1998,4A1,
,1998,4A2,
,1998,4A3,
,1998,4B,
,1998,4C,
,1998,4C1,
,1998,4C2,
,1998,4D,
,1998,4D1,
,1998,4D2,
,1998,4E,
,1998,5A,
,1998,5A1,
,1998,5A2,
,1999,0,
,1999,1,
,1999,2,
,1999,3,
,1999,4,
,1999,5,
,1999,1A,Coal
,1999,1A,Natural gas
,1999,1A,Oil
,1999,1A1,Coal
,1999,1A1,Natural gas
,1999,1A1,Oil
,1999,1A1A,Coal
,1999,1A1A,Natural gas
,1999,1A1A,Oil
,1999,1A1A1,Coal
,1999,1A1A1,Natural gas
,1999,1A1A1,Oil
,1999,1A1A2,Coal
,1999,1A1A2,Natural gas
,1999,1A1A2,Oil
,1999,1A1A3,Coal
,1999,1A1A3,Natural gas
,1999,1A1A3,Oil
,1999,1A1B,Coal
,1999,1A1B,Natural gas
,1999,1A1B,Oil
,1999,1A1C,Coal
,1999,1A1C,Natural gas
,1999,1A1C,Oil
,1999,1A2,Coal
,1999,1A2,Natural gas
,1999,1A2,Oil
,1999,1A2A,Coal
,1999,1A2A,Natural gas
,1999,1A2A,Oil
,1999,1A2B,Coal
,1999,1A2B,Natural gas
,1999,1A2B,Oil
,1999,1A2C,Coal
,1999,1A2C,Natural gas
,1999,1A2C,Oil
,1999,1A2D,Coal
,1999,1A2D,Natural gas
,1999,1A2D,Oil
,1999,1A2E,Coal
,1999,1A2E,Natural gas
,1999,1A2E,Oil
,1999,1A2F,Coal
,1999,1A2F,Natural gas
,1999,1A2F,Oil
,1999,1A2G,Coal
,1999,1A2G,Natural gas
,1999,1A2G,Oil
,1999,1A2H,Coal
,1999,1A2H,Natural gas
,1999,1A2H,Oil
,1999,1A2I,Coal
,1999,1A2I,Natural gas
,1999,1A2I,Oil
,1999,1A2J,Coal
,1999,1A2J,Natural gas
,1999,1A2J,Oil
,1999,1A2K,Coal
,1999,1A2K,Natural gas
,1999,1A2K,Oil
,1999,1A2L,Coal
,1999,1A2L,Natural gas
,1999,1A2L,Oil
,1999,1A2M,Coal
,1999,1A2M,Natural gas
,1999,1A2M,Oil
,1999,1A3,Coal
,1999,1A3,Natural gas
,1999,1A3,Oil
,1999,1A3A,Coal
,1999,1A3A,Natural gas
,1999,1A3A,Oil
,1999,1A3A1,Coal
,1999,1A3A1,Natural gas
,1999,1A3A1,Oil
,1999,1A3A2,Coal
,1999,1A3A2,Natural gas
,1999,1A3A2,Oil
,1999,1A3B,Coal
,1999,1A3B,Natural gas
,1999,1A3B,Oil
,1999,1A3C,Coal
,1999,1A3C,Natural gas
,1999,1A3C,Oil
,1999,1A3D,Coal
,1999,1A3D,Natural gas
,1999,1A3D,Oil
,1999,1A3D1,Coal
,1999,1A3D1,Natural gas
,1999,1A3D1,Oil
,1999,1A3D2,Coal
,1999,1A3D2,Natural gas
,1999,1A3D2,Oil
,1999,1A3E,Coal
,1999,1A3E,Natural gas
,1999,1A3E,Oil
,1999,1A3E1,Coal
,1999,1A3E1,Natural gas
,1999,1A3E1,Oil
,1999,1A4,Coal
,1999,1A4,Natural gas
,1999,1A4,Oil
,1999,1A4A,Coal
,1999,1A4A,Natural gas
,1999,1A4A,Oil
,1999,1A4B,Coal
,1999,1A4B,Natural gas
,1999,1A4B,Oil
,1999,1A4C,Coal
,1999,1A4C,Natural gas
,1999,1A4C,Oil
,1999,1A4C1,Coal
,1999,1A4C1,Natural gas
,1999,1A4C1,Oil
,1999,1A4C2,Coal
,1999,1A4C2,Natural gas
,1999,1A4C2,Oil
,1999,1A4C3,Coal
,1999,1A4C3,Natural gas
,1999,1A4C3,Oil
,1999,1A5,Coal
,1999,1A5,Natural gas
,1999,1A5,Oil
,1999,1A5A,Coal
,1999,1A5A,Natural gas
,1999,1A5A,Oil
,1999,1A5B,Coal
,1999,1A5B,Natural gas
,1999,1A5B,Oil
,1999,1A5C,Coal
,1999,1A5C,Natural gas
,1999,1A5C,Oil
,1999,1B,
,1999,1B1,
,1999,1B1A,
,1999,1B1A1,
,1999,1B1A11,
,1999,1B1A12,
,1999,1B1A13,
,1999,1B1A14,
,1999,1B1A2,
,1999,1B1A21,
,1999,1B1A22,
,1999,1B1B,
,1999,1B2,
,1999,1B2A,
,1999,1B2A1,
,1999,1B2A2,
,1999,1B2A3,
,1999,1B2A31,
,1999,1B2A32,
,1999,1B2A33,
,1999,1B2A34,
,1999,1B2A35,
,1999,1B2A36,
,1999,1B2B,
,1999,1B2B1,
,1999,1B2B2,
,1999,1B2B3,
,1999,1B2B31,
,1999,1B2B32,
,1999,1B2B33,
,1999,1B2B34,
,1999,1B2B35,
,1999,1B2B36,
,1999,1B3,
,1999,1C,
,1999,1C1,
,1999,1C1A,
,1999,1C1B,
,1999,1C1C,
,1999,1C2,
,1999,1C2A,
,1999,1C2B,
,1999,1C3,
,1999,2A,
,1999,2A1,
,1999,2A2,
,1999,2A3,
,1999,2A4,
,1999,2A4A,
,1999,2A4B,
,1999,2A4C,
,1999,2A4D,
,1999,2B,
,1999,2B1,
,1999,2B10,
,1999,2B2,
,1999,2B3,
,1999,2B4,
,1999,2B5,
,1999,2B6,
,1999,2B7,
,1999,2B8,
,1999,2B8A,
,1999,2B8B,
,1999,2B8C,
,1999,2B8D,
,1999,2B8E,
,1999,2B8F,
,1999,2B9,
,1999,2B9A,
,1999,2B9B,
,1999,2C,
,1999,2C1,
,1999,2C2,
,1999,2C3,
,1999,2C4,
,1999,2C5,
,1999,2C6,
,1999,2C7,
,1999,2D,
,1999,2D1,
,1999,2D2,
,1999,2D3,
,1999,2D4,
,1999,2E,
,1999,2E1,
,1999,2E2,
,1999,2E3,
,1999,2E4,
,1999,2E5,
,1999,2F,
,1999,2F1,
,1999,2F2,
,1999,2F3,
,1999,2F4,
,1999,2F5,
,1999,2F6,
,1999,2G,
,1999,2G1,
,1999,2G2,
,1999,2G3,
,1999,2G4,
,1999,2H,
,1999,2H1,
,1999,2H2,
,1999,2H3,
,1999,3A,
,1999,3A1,
,1999,3A2,
,1999,3B,
,1999,3B1,
,1999,3B1A,
,1999,3B1B,
,1999,3B2,
,1999,3B2A,
,1999,3B2B,
,1999,3B3,
,1999,3B3A,
,1999,3B3B,
,1999,3B4,
,1999,3B4A,
,1999,3B4B,
,1999,3B5,
,1999,3B5A,
,1999,3B5B,
,1999,3B6,
,1999,3B6A,
,1999,3B6B,
,1999,3B6B1,
,1999,3B6B2,
,1999,3B6B3,
,1999,3B6B4,
,1999,3B6B5,
,1999,3C,
,1999,3C1,
,1999,3C2,
,1999,3C3,
,1999,3C4,
,1999,3C5,
,1999,3C6,
,1999,3C7,
,1999,3C8,
,1999,3D,
,1999,3D1,
,1999,3D2,
,1999,4A,
,1999,4A1,
,1999,4A2,
,1999,4A3,
,1999,4B,
,1999,4C,
,1999,4C1,
,1999,4C2,
,1999,4D,
,1999,4D1,
,1999,4D2,
,1999,4E,
,1999,5A,
,1999,5A1,
,1999,5A2,
,2000,0,
,2000,1,
,2000,2,
,2000,3,
,2000,4,
,2000,5,
,2000,1A,Coal
,2000,1A,Natural gas
,2000,1A,Oil
,2000,1A1,Coal
,2000,1A1,Natural gas
,2000,1A1,Oil
,2000,1A1A,Coal
,2000,1A1A,Natural gas
,2000,1A1A,Oil
,2000,1A1A1,Coal
,2000,1A1A1,Natural gas
,2000,1A1A1,Oil
,2000,1A1A2,Coal
,2000,1A1A2,Natural gas
,2000,1A1A2,Oil
,2000,1A1A3,Coal
,2000,1A1A3,Natural gas
,2000,1A1A3,Oil
,2000,1A1B,Coal
,2000,1A1B,Natural gas
,2000,1A1B,Oil
,2000,1A1C,Coal
,2000,1A1C,Natural gas
,2000,1A1C,Oil
,2000,1A2,Coal
,2000,1A2,Natural gas
,2000,1A2,Oil
,2000,1A2A,Coal
,2000,1A2A,Natural gas
,2000,1A2A,Oil
,2000,1A2B,Coal
,2000,1A2B,Natural gas
,2000,1A2B,Oil
,2000,1A2C,Coal
,2000,1A2C,Natural gas
,2000,1A2C,Oil
,2000,1A2D,Coal
,2000,1A2D,Natural gas
,2000,1A2D,Oil
,2000,1A2E,Coal
,2000,1A2E,Natural gas
,2000,1A2E,Oil
,2000,1A2F,Coal
,2000,1A2F,Natural gas
,2000,1A2F,Oil
,2000,1A2G,Coal
,2000,1A2G,Natural gas
,2000,1A2G,Oil
,2000,1A2H,Coal
,2000,1A2H,Natural gas
,2000,1A2H,Oil
,2000,1A2I,Coal
,2000,1A2I,Natural gas
,2000,1A2I,Oil
,2000,1A2J,Coal
,2000,1A2J,Natural gas
,2000,1A2J,Oil
,2000,1A2K,Coal
,2000,1A2K,Natural gas
,2000,1A2K,Oil
,2000,1A2L,Coal
,2000,1A2L,Natural gas
,2000,1A2L,Oil
,2000,1A2M,Coal
,2000,1A2M,Natural gas
,2000,1A2M,Oil
,2000,1A3,Coal
,2000,1A3,Natural gas
,2000,1A3,Oil
,2000,1A3A,Coal
,2000,1A3A,Natural gas
,2000,1A3A,Oil
,2000,1A3A1,Coal
,2000,1A3A1,Natural gas
,2000,1A3A1,Oil
,2000,1A3A2,Coal
,2000,1A3A2,Natural gas
,2000,1A3A2,Oil
,2000,1A3B,Coal
,2000,1A3B,Natural gas
,2000,1A3B,Oil
,2000,1A3C,Coal
,2000,1A3C,Natural gas
,2000,1A3C,Oil
,2000,1A3D,Coal
,2000,1A3D,Natural gas
,2000,1A3D,Oil
,2000,1A3D1,Coal
,2000,1A3D1,Natural gas
,2000,1A3D1,Oil
,2000,1A3D2,Coal
,2000,1A3D2,Natural gas
,2000,1A3D2,Oil
,2000,1A3E,Coal
,2000,1A3E,Natural gas
,2000,1A3E,Oil
,2000,1A3E1,Coal
,2000,1A3E1,Natural gas
,2000,1A3E1,Oil
,2000,1A4,Coal
,2000,1A4,Natural gas
,2000,1A4,Oil
,2000,1A4A,Coal
,2000,1A4A,Natural gas
,2000,1A4A,Oil
,2000,1A4B,Coal
,2000,1A4B,Natural gas
,2000,1A4B,Oil
,2000,1A4C,Coal
,2000,1A4C,Natural gas
,2000,1A4C,Oil
,2000,1A4C1,Coal
,2000,1A4C1,Natural gas
,2000,1A4C1,Oil
,2000,1A4C2,Coal
,2000,1A4C2,Natural gas
,2000,1A4C2,Oil
,2000,1A4C3,Coal
,2000,1A4C3,Natural gas
,2000,1A4C3,Oil
,2000,1A5,Coal
,2000,1A5,Natural gas
,2000,1A5,Oil
,2000,1A5A,Coal
,2000,1A5A,Natural gas
,2000,1A5A,Oil
,2000,1A5B,Coal
,2000,1A5B,Natural gas
,2000,1A5B,Oil
,2000,1A5C,Coal
,2000,1A5C,Natural gas
,2000,1A5C,Oil
,2000,1B,
,2000,1B1,
,2000,1B1A,
,2000,1B1A1,
,2000,1B1A11,
,2000,1B1A12,
,2000,1B1A13,
,2000,1B1A14,
,2000,1B1A2,
,2000,1B1A21,
,2000,1B1A22,
,2000,1B1B,
,2000,1B2,
,2000,1B2A,
,2000,1B2A1,
,2000,1B2A2,
,2000,1B2A3,
,2000,1B2A31,
,2000,1B2A32,
,2000,1B2A33,
,2000,1B2A34,
,2000,1B2A35,
,2000,1B2A36,
,2000,1B2B,
,2000,1B2B1,
,2000,1B2B2,
,2000,1B2B3,
,2000,1B2B31,
,2000,1B2B32,
,2000,1B2B33,
,2000,1B2B34,
,2000,1B2B35,
,2000,1B2B36,
,2000,1B3,
,2000,1C,
,2000,1C1,
,2000,1C1A,
,2000,1C1B,
,2000,1C1C,
,2000,1C2,
,2000,1C2A,
,2000,1C2B,
,2000,1C3,
,2000,2A,
,2000,2A1,
,2000,2A2,
,2000,2A3,
,2000,2A4,
,2000,2A4A,
,2000,2A4B,
,2000,2A4C,
,2000,2A4D,
,2000,2B,
,2000,2B1,
,2000,2B10,
,2000,2B2,
,2000,2B3,
,2000,2B4,
,2000,2B5,
,2000,2B6,
,2000,2B7,
,2000,2B8,
,2000,2B8A,
,2000,2B8B,
,2000,2B8C,
,2000,2B8D,
,2000,2B8E,
,2000,2B8F,
,2000,2B9,
,2000,2B9A,
,2000,2B9B,
,2000,2C,
,2000,2C1,
,2000,2C2,
,2000,2C3,
,2000,2C4,
,2000,2C5,
,2000,2C6,
,2000,2C7,
,2000,2D,
,2000,2D1,
,2000,2D2,
,2000,2D3,
,2000,2D4,
,2000,2E,
,2000,2E1,
,2000,2E2,
,2000,2E3,
,2000,2E4,
,2000,2E5,
,2000,2F,
,2000,2F1,
,2000,2F2,
,2000,2F3,
,2000,2F4,
,2000,2F5,
,2000,2F6,
,2000,2G,
,2000,2G1,
,2000,2G2,
,2000,2G3,
,2000,2G4,
,2000,2H,
,2000,2H1,
,2000,2H2,
,2000,2H3,
,2000,3A,
,2000,3A1,
,2000,3A2,
,2000,3B,
,2000,3B1,
,2000,3B1A,
,2000,3B1B,
,2000,3B2,
,2000,3B2A,
,2000,3B2B,
,2000,3B3,
,2000,3B3A,
,2000,3B3B,
,2000,3B4,
,2000,3B4A,
,2000,3B4B,
,2000,3B5,
,2000,3B5A,
,2000,3B5B,
,2000,3B6,
,2000,3B6A,
,2000,3B6B,
,2000,3B6B1,
,2000,3B6B2,
,2000,3B6B3,
,2000,3B6B4,
,2000,3B6B5,
,2000,3C,
,2000,3C1,
,2000,3C2,
,2000,3C3,
,2000,3C4,
,2000,3C5,
,2000,3C6,
,2000,3C7,
,2000,3C8,
,2000,3D,
,2000,3D1,
,2000,3D2,
,2000,4A,
,2000,4A1,
,2000,4A2,
,2000,4A3,
,2000,4B,
,2000,4C,
,2000,4C1,
,2000,4C2,
,2000,4D,
,2000,4D1,
,2000,4D2,
,2000,4E,
,2000,5A,
,2000,5A1,
,2000,5A2,
,2001,0,
,2001,1,
,2001,2,
,2001,3,
,2001,4,
,2001,5,
,2001,1A,Coal
,2001,1A,Natural gas
,2001,1A,Oil
,2001,1A1,Coal
,2001,1A1,Natural gas
,2001,1A1,Oil
,2001,1A1A,Coal
,2001,1A1A,Natural gas
,2001,1A1A,Oil
,2001,1A1A1,Coal
,2001,1A1A1,Natural gas
,2001,1A1A1,Oil
,2001,1A1A2,Coal
,2001,1A1A2,Natural gas
,2001,1A1A2,Oil
,2001,1A1A3,Coal
,2001,1A1A3,Natural gas
,2001,1A1A3,Oil
,2001,1A1B,Coal
,2001,1A1B,Natural gas
,2001,1A1B,Oil
,2001,1A1C,Coal
,2001,1A1C,Natural gas
,2001,1A1C,Oil
,2001,1A2,Coal
,2001,1A2,Natural gas
,2001,1A2,Oil
,2001,1A2A,Coal
,2001,1A2A,Natural gas
,2001,1A2A,Oil
,2001,1A2B,Coal
,2001,1A2B,Natural gas
,2001,1A2B,Oil
,2001,1A2C,Coal
,2001,1A2C,Natural gas
,2001,1A2C,Oil
,2001,1A2D,Coal
,2001,1A2D,Natural gas
,2001,1A2D,Oil
,2001,1A2E,Coal
,2001,1A2E,Natural gas
,2001,1A2E,Oil
,2001,1A2F,Coal
,2001,1A2F,Natural gas
,2001,1A2F,Oil
,2001,1A2G,Coal
,2001,1A2G,Natural gas
,2001,1A2G,Oil
,2001,1A2H,Coal
,2001,1A2H,Natural gas
,2001,1A2H,Oil
,2001,1A2I,Coal
,2001,1A2I,Natural gas
,2001,1A2I,Oil
,2001,1A2J,Coal
,2001,1A2J,Natural gas
,2001,1A2J,Oil
,2001,1A2K,Coal
,2001,1A2K,Natural gas
,2001,1A2K,Oil
,2001,1A2L,Coal
,2001,1A2L,Natural gas
,2001,1A2L,Oil
,2001,1A2M,Coal
,2001,1A2M,Natural gas
,2001,1A2M,Oil
,2001,1A3,Coal
,2001,1A3,Natural gas
,2001,1A3,Oil
,2001,1A3A,Coal
,2001,1A3A,Natural gas
,2001,1A3A,Oil
,2001,1A3A1,Coal
,2001,1A3A1,Natural gas
,2001,1A3A1,Oil
,2001,1A3A2,Coal
,2001,1A3A2,Natural gas
,2001,1A3A2,Oil
,2001,1A3B,Coal
,2001,1A3B,Natural gas
,2001,1A3B,Oil
,2001,1A3C,Coal
,2001,1A3C,Natural gas
,2001,1A3C,Oil
,2001,1A3D,Coal
,2001,1A3D,Natural gas
,2001,1A3D,Oil
,2001,1A3D1,Coal
,2001,1A3D1,Natural gas
,2001,1A3D1,Oil
,2001,1A3D2,Coal
,2001,1A3D2,Natural gas
,2001,1A3D2,Oil
,2001,1A3E,Coal
,2001,1A3E,Natural gas
,2001,1A3E,Oil
,2001,1A3E1,Coal
