jurisdiction,year,ipcc_code,Product,tax_ex_rate,tax_ex_rate_sources
Oita,1990,1A1B,Coal,,
Oita,1990,1A1B,Natural gas,,
Oita,1990,1A1B,Oil,,
Oita,1990,1A1C,Coal,,
Oita,1990,1A1C,Natural gas,,
Oita,1990,1A1C,Oil,,
Oita,1990,1A2,Coal,,
Oita,1990,1A2,Natural gas,,
Oita,1990,1A2,Oil,,
Oita,1990,1A2A,Coal,,
Oita,1990,1A2A,Natural gas,,
Oita,1990,1A2A,Oil,,
Oita,1990,1A2B,Coal,,
Oita,1990,1A2B,Natural gas,,
Oita,1990,1A2B,Oil,,
Oita,1990,1A2C,Coal,,
Oita,1990,1A2C,Natural gas,,
Oita,1990,1A2C,Oil,,
Oita,1990,1A2D,Coal,,
Oita,1990,1A2D,Natural gas,,
Oita,1990,1A2D,Oil,,
Oita,1990,1A2E,Coal,,
Oita,1990,1A2E,Natural gas,,
Oita,1990,1A2E,Oil,,
Oita,1990,1A2F,Coal,,
Oita,1990,1A2F,Natural gas,,
Oita,1990,1A2F,Oil,,
Oita,1990,1A2G,Coal,,
Oita,1990,1A2G,Natural gas,,
Oita,1990,1A2G,Oil,,
Oita,1990,1A2H,Coal,,
Oita,1990,1A2H,Natural gas,,
Oita,1990,1A2H,Oil,,
Oita,1990,1A2I,Coal,,
Oita,1990,1A2I,Natural gas,,
Oita,1990,1A2I,Oil,,
Oita,1990,1A2J,Coal,,
Oita,1990,1A2J,Natural gas,,
Oita,1990,1A2J,Oil,,
Oita,1990,1A2K,Coal,,
Oita,1990,1A2K,Natural gas,,
Oita,1990,1A2K,Oil,,
Oita,1990,1A2L,Coal,,
Oita,1990,1A2L,Natural gas,,
Oita,1990,1A2L,Oil,,
Oita,1990,1A2M,Coal,,
Oita,1990,1A2M,Natural gas,,
Oita,1990,1A2M,Oil,,
Oita,1990,1A3,Coal,,
Oita,1990,1A3,Natural gas,,
Oita,1990,1A3,Oil,,
Oita,1990,1A3A,Coal,,
Oita,1990,1A3A,Natural gas,,
Oita,1990,1A3A,Oil,,
Oita,1990,1A3A1,Coal,,
Oita,1990,1A3A1,Natural gas,,
Oita,1990,1A3A1,Oil,,
Oita,1990,1A3A2,Coal,,
Oita,1990,1A3A2,Natural gas,,
Oita,1990,1A3A2,Oil,,
Oita,1990,1A3B,Coal,,
Oita,1990,1A3B,Natural gas,,
Oita,1990,1A3B,Oil,,
Oita,1990,1A3C,Coal,,
Oita,1990,1A3C,Natural gas,,
Oita,1990,1A3C,Oil,,
Oita,1990,1A3D,Coal,,
Oita,1990,1A3D,Natural gas,,
Oita,1990,1A3D,Oil,,
Oita,1990,1A3D1,Coal,,
Oita,1990,1A3D1,Natural gas,,
Oita,1990,1A3D1,Oil,,
Oita,1990,1A3D2,Coal,,
Oita,1990,1A3D2,Natural gas,,
Oita,1990,1A3D2,Oil,,
Oita,1990,1A3E,Coal,,
Oita,1990,1A3E,Natural gas,,
Oita,1990,1A3E,Oil,,
Oita,1990,1A3E1,Coal,,
Oita,1990,1A3E1,Natural gas,,
Oita,1990,1A3E1,Oil,,
Oita,1990,1A4,Coal,,
Oita,1990,1A4,Natural gas,,
Oita,1990,1A4,Oil,,
Oita,1990,1A4A,Coal,,
Oita,1990,1A4A,Natural gas,,
Oita,1990,1A4A,Oil,,
Oita,1990,1A4B,Coal,,
Oita,1990,1A4B,Natural gas,,
Oita,1990,1A4B,Oil,,
Oita,1990,1A4C,Coal,,
Oita,1990,1A4C,Natural gas,,
Oita,1990,1A4C,Oil,,
Oita,1990,1A4C1,Coal,,
Oita,1990,1A4C1,Natural gas,,
Oita,1990,1A4C1,Oil,,
Oita,1990,1A4C2,Coal,,
Oita,1990,1A4C2,Natural gas,,
Oita,1990,1A4C2,Oil,,
Oita,1990,1A4C3,Coal,,
Oita,1990,1A4C3,Natural gas,,
Oita,1990,1A4C3,Oil,,
Oita,1990,1A5,Coal,,
Oita,1990,1A5,Natural gas,,
Oita,1990,1A5,Oil,,
Oita,1990,1A5A,Coal,,
Oita,1990,1A5A,Natural gas,,
Oita,1990,1A5A,Oil,,
Oita,1990,1A5B,Coal,,
Oita,1990,1A5B,Natural gas,,
Oita,1990,1A5B,Oil,,
Oita,1990,1A5C,Coal,,
Oita,1990,1A5C,Natural gas,,
Oita,1990,1A5C,Oil,,
Oita,1990,1B,,,
Oita,1990,1B1,,,
Oita,1990,1B1A,,,
Oita,1990,1B1A1,,,
Oita,1990,1B1A11,,,
Oita,1990,1B1A12,,,
Oita,1990,1B1A13,,,
Oita,1990,1B1A14,,,
Oita,1990,1B1A2,,,
Oita,1990,1B1A21,,,
Oita,1990,1B1A22,,,
Oita,1990,1B1B,,,
Oita,1990,1B2,,,
Oita,1990,1B2A,,,
Oita,1990,1B2A1,,,
Oita,1990,1B2A2,,,
Oita,1990,1B2A3,,,
Oita,1990,1B2A31,,,
Oita,1990,1B2A32,,,
Oita,1990,1B2A33,,,
Oita,1990,1B2A34,,,
Oita,1990,1B2A35,,,
Oita,1990,1B2A36,,,
Oita,1990,1B2B,,,
Oita,1990,1B2B1,,,
Oita,1990,1B2B2,,,
Oita,1990,1B2B3,,,
Oita,1990,1B2B31,,,
Oita,1990,1B2B32,,,
Oita,1990,1B2B33,,,
Oita,1990,1B2B34,,,
Oita,1990,1B2B35,,,
Oita,1990,1B2B36,,,
Oita,1990,1B3,,,
Oita,1990,1C,,,
Oita,1990,1C1,,,
Oita,1990,1C1A,,,
Oita,1990,1C1B,,,
Oita,1990,1C1C,,,
Oita,1990,1C2,,,
Oita,1990,1C2A,,,
Oita,1990,1C2B,,,
Oita,1990,1C3,,,
Oita,1990,2,,,
Oita,1990,20,,,
Oita,1990,200,,,
Oita,1990,2000,,,
Oita,1990,20000,,,
Oita,1990,200000,,,
Oita,1990,2A,,,
Oita,1990,2A1,,,
Oita,1990,2A2,,,
Oita,1990,2A3,,,
Oita,1990,2A4,,,
Oita,1990,2A4A,,,
Oita,1990,2A4B,,,
Oita,1990,2A4C,,,
Oita,1990,2A4D,,,
Oita,1990,2B,,,
Oita,1990,2B1,,,
Oita,1990,2B10,,,
Oita,1990,2B2,,,
Oita,1990,2B3,,,
Oita,1990,2B4,,,
Oita,1990,2B5,,,
Oita,1990,2B6,,,
Oita,1990,2B7,,,
Oita,1990,2B8,,,
Oita,1990,2B8A,,,
Oita,1990,2B8B,,,
Oita,1990,2B8C,,,
Oita,1990,2B8D,,,
Oita,1990,2B8E,,,
Oita,1990,2B8F,,,
Oita,1990,2B9,,,
Oita,1990,2B9A,,,
Oita,1990,2B9B,,,
Oita,1990,2C,,,
Oita,1990,2C1,,,
Oita,1990,2C2,,,
Oita,1990,2C3,,,
Oita,1990,2C4,,,
Oita,1990,2C5,,,
Oita,1990,2C6,,,
Oita,1990,2C7,,,
Oita,1990,2D,,,
Oita,1990,2D1,,,
Oita,1990,2D2,,,
Oita,1990,2D3,,,
Oita,1990,2D4,,,
Oita,1990,2E,,,
Oita,1990,2F,,,
Oita,1990,2F1,,,
Oita,1990,2F2,,,
Oita,1990,2F3,,,
Oita,1990,2F4,,,
Oita,1990,2F5,,,
Oita,1990,2F6,,,
Oita,1990,2G,,,
Oita,1990,2G1,,,
Oita,1990,2G2,,,
Oita,1990,2G3,,,
Oita,1990,2G4,,,
Oita,1990,2H,,,
Oita,1990,2H1,,,
Oita,1990,2H2,,,
Oita,1990,2H3,,,
Oita,1990,3,,,
Oita,1990,3A,,,
Oita,1990,3A1,,,
Oita,1990,3A2,,,
Oita,1990,3B,,,
Oita,1990,3B1,,,
Oita,1990,3B1A,,,
Oita,1990,3B1B,,,
Oita,1990,3B2,,,
Oita,1990,3B2A,,,
Oita,1990,3B2B,,,
Oita,1990,3B3,,,
Oita,1990,3B3A,,,
Oita,1990,3B3B,,,
Oita,1990,3B4,,,
Oita,1990,3B4A,,,
Oita,1990,3B4B,,,
Oita,1990,3B5,,,
Oita,1990,3B5A,,,
Oita,1990,3B5B,,,
Oita,1990,3B6,,,
Oita,1990,3B6A,,,
Oita,1990,3B6B,,,
Oita,1990,3B6B1,,,
Oita,1990,3B6B2,,,
Oita,1990,3B6B3,,,
Oita,1990,3B6B4,,,
Oita,1990,3B6B5,,,
Oita,1990,3C,,,
Oita,1990,3C1,,,
Oita,1990,3C2,,,
Oita,1990,3C3,,,
Oita,1990,3C4,,,
Oita,1990,3C5,,,
Oita,1990,3C6,,,
Oita,1990,3C7,,,
Oita,1990,3C8,,,
Oita,1990,3D,,,
Oita,1990,3D1,,,
Oita,1990,3D2,,,
Oita,1990,4,,,
Oita,1990,4A,,,
Oita,1990,4A1,,,
Oita,1990,4A2,,,
Oita,1990,4A3,,,
Oita,1990,4B,,,
Oita,1990,4C,,,
Oita,1990,4C1,,,
Oita,1990,4C2,,,
Oita,1990,4D,,,
Oita,1990,4D1,,,
Oita,1990,4D2,,,
Oita,1990,4E,,,
Oita,1990,5,,,
Oita,1990,5A,,,
Oita,1990,5A1,,,
Oita,1990,5A2,,,
Oita,1991,0,,,
Oita,1991,1,,,
Oita,1991,1A,Coal,,
Oita,1991,1A,Natural gas,,
Oita,1991,1A,Oil,,
Oita,1991,1A1,Coal,,
Oita,1991,1A1,Natural gas,,
Oita,1991,1A1,Oil,,
Oita,1991,1A1A,Coal,,
Oita,1991,1A1A,Natural gas,,
Oita,1991,1A1A,Oil,,
Oita,1991,1A1A1,Coal,,
Oita,1991,1A1A1,Natural gas,,
Oita,1991,1A1A1,Oil,,
Oita,1991,1A1A2,Coal,,
Oita,1991,1A1A2,Natural gas,,
Oita,1991,1A1A2,Oil,,
Oita,1991,1A1A3,Coal,,
Oita,1991,1A1A3,Natural gas,,
Oita,1991,1A1A3,Oil,,
Oita,1991,1A1B,Coal,,
Oita,1991,1A1B,Natural gas,,
Oita,1991,1A1B,Oil,,
Oita,1991,1A1C,Coal,,
Oita,1991,1A1C,Natural gas,,
Oita,1991,1A1C,Oil,,
Oita,1991,1A2,Coal,,
Oita,1991,1A2,Natural gas,,
Oita,1991,1A2,Oil,,
Oita,1991,1A2A,Coal,,
Oita,1991,1A2A,Natural gas,,
Oita,1991,1A2A,Oil,,
Oita,1991,1A2B,Coal,,
Oita,1991,1A2B,Natural gas,,
Oita,1991,1A2B,Oil,,
Oita,1991,1A2C,Coal,,
Oita,1991,1A2C,Natural gas,,
Oita,1991,1A2C,Oil,,
Oita,1991,1A2D,Coal,,
Oita,1991,1A2D,Natural gas,,
Oita,1991,1A2D,Oil,,
Oita,1991,1A2E,Coal,,
Oita,1991,1A2E,Natural gas,,
Oita,1991,1A2E,Oil,,
Oita,1991,1A2F,Coal,,
Oita,1991,1A2F,Natural gas,,
Oita,1991,1A2F,Oil,,
Oita,1991,1A2G,Coal,,
Oita,1991,1A2G,Natural gas,,
Oita,1991,1A2G,Oil,,
Oita,1991,1A2H,Coal,,
Oita,1991,1A2H,Natural gas,,
Oita,1991,1A2H,Oil,,
Oita,1991,1A2I,Coal,,
Oita,1991,1A2I,Natural gas,,
Oita,1991,1A2I,Oil,,
Oita,1991,1A2J,Coal,,
Oita,1991,1A2J,Natural gas,,
Oita,1991,1A2J,Oil,,
Oita,1991,1A2K,Coal,,
Oita,1991,1A2K,Natural gas,,
Oita,1991,1A2K,Oil,,
Oita,1991,1A2L,Coal,,
Oita,1991,1A2L,Natural gas,,
Oita,1991,1A2L,Oil,,
Oita,1991,1A2M,Coal,,
Oita,1991,1A2M,Natural gas,,
Oita,1991,1A2M,Oil,,
Oita,1991,1A3,Coal,,
Oita,1991,1A3,Natural gas,,
Oita,1991,1A3,Oil,,
Oita,1991,1A3A,Coal,,
Oita,1991,1A3A,Natural gas,,
Oita,1991,1A3A,Oil,,
Oita,1991,1A3A1,Coal,,
Oita,1991,1A3A1,Natural gas,,
Oita,1991,1A3A1,Oil,,
Oita,1991,1A3A2,Coal,,
Oita,1991,1A3A2,Natural gas,,
Oita,1991,1A3A2,Oil,,
Oita,1991,1A3B,Coal,,
Oita,1991,1A3B,Natural gas,,
Oita,1991,1A3B,Oil,,
Oita,1991,1A3C,Coal,,
Oita,1991,1A3C,Natural gas,,
Oita,1991,1A3C,Oil,,
Oita,1991,1A3D,Coal,,
Oita,1991,1A3D,Natural gas,,
Oita,1991,1A3D,Oil,,
Oita,1991,1A3D1,Coal,,
Oita,1991,1A3D1,Natural gas,,
Oita,1991,1A3D1,Oil,,
Oita,1991,1A3D2,Coal,,
Oita,1991,1A3D2,Natural gas,,
Oita,1991,1A3D2,Oil,,
Oita,1991,1A3E,Coal,,
Oita,1991,1A3E,Natural gas,,
Oita,1991,1A3E,Oil,,
Oita,1991,1A3E1,Coal,,
Oita,1991,1A3E1,Natural gas,,
Oita,1991,1A3E1,Oil,,
Oita,1991,1A4,Coal,,
Oita,1991,1A4,Natural gas,,
Oita,1991,1A4,Oil,,
Oita,1991,1A4A,Coal,,
Oita,1991,1A4A,Natural gas,,
Oita,1991,1A4A,Oil,,
Oita,1991,1A4B,Coal,,
Oita,1991,1A4B,Natural gas,,
Oita,1991,1A4B,Oil,,
Oita,1991,1A4C,Coal,,
Oita,1991,1A4C,Natural gas,,
Oita,1991,1A4C,Oil,,
Oita,1991,1A4C1,Coal,,
Oita,1991,1A4C1,Natural gas,,
Oita,1991,1A4C1,Oil,,
Oita,1991,1A4C2,Coal,,
Oita,1991,1A4C2,Natural gas,,
Oita,1991,1A4C2,Oil,,
Oita,1991,1A4C3,Coal,,
Oita,1991,1A4C3,Natural gas,,
Oita,1991,1A4C3,Oil,,
Oita,1991,1A5,Coal,,
Oita,1991,1A5,Natural gas,,
Oita,1991,1A5,Oil,,
Oita,1991,1A5A,Coal,,
Oita,1991,1A5A,Natural gas,,
Oita,1991,1A5A,Oil,,
Oita,1991,1A5B,Coal,,
Oita,1991,1A5B,Natural gas,,
Oita,1991,1A5B,Oil,,
Oita,1991,1A5C,Coal,,
Oita,1991,1A5C,Natural gas,,
Oita,1991,1A5C,Oil,,
Oita,1991,1B,,,
Oita,1991,1B1,,,
Oita,1991,1B1A,,,
Oita,1991,1B1A1,,,
Oita,1991,1B1A11,,,
Oita,1991,1B1A12,,,
Oita,1991,1B1A13,,,
Oita,1991,1B1A14,,,
Oita,1991,1B1A2,,,
Oita,1991,1B1A21,,,
Oita,1991,1B1A22,,,
Oita,1991,1B1B,,,
Oita,1991,1B2,,,
Oita,1991,1B2A,,,
Oita,1991,1B2A1,,,
Oita,1991,1B2A2,,,
Oita,1991,1B2A3,,,
Oita,1991,1B2A31,,,
Oita,1991,1B2A32,,,
Oita,1991,1B2A33,,,
Oita,1991,1B2A34,,,
Oita,1991,1B2A35,,,
Oita,1991,1B2A36,,,
Oita,1991,1B2B,,,
Oita,1991,1B2B1,,,
Oita,1991,1B2B2,,,
Oita,1991,1B2B3,,,
Oita,1991,1B2B31,,,
Oita,1991,1B2B32,,,
Oita,1991,1B2B33,,,
Oita,1991,1B2B34,,,
Oita,1991,1B2B35,,,
Oita,1991,1B2B36,,,
Oita,1991,1B3,,,
Oita,1991,1C,,,
Oita,1991,1C1,,,
Oita,1991,1C1A,,,
Oita,1991,1C1B,,,
Oita,1991,1C1C,,,
Oita,1991,1C2,,,
Oita,1991,1C2A,,,
Oita,1991,1C2B,,,
Oita,1991,1C3,,,
Oita,1991,2,,,
Oita,1991,20,,,
Oita,1991,200,,,
Oita,1991,2000,,,
Oita,1991,20000,,,
Oita,1991,200000,,,
Oita,1991,2A,,,
Oita,1991,2A1,,,
Oita,1991,2A2,,,
Oita,1991,2A3,,,
Oita,1991,2A4,,,
Oita,1991,2A4A,,,
Oita,1991,2A4B,,,
Oita,1991,2A4C,,,
Oita,1991,2A4D,,,
Oita,1991,2B,,,
Oita,1991,2B1,,,
Oita,1991,2B10,,,
Oita,1991,2B2,,,
Oita,1991,2B3,,,
Oita,1991,2B4,,,
Oita,1991,2B5,,,
Oita,1991,2B6,,,
Oita,1991,2B7,,,
Oita,1991,2B8,,,
Oita,1991,2B8A,,,
Oita,1991,2B8B,,,
Oita,1991,2B8C,,,
Oita,1991,2B8D,,,
Oita,1991,2B8E,,,
Oita,1991,2B8F,,,
Oita,1991,2B9,,,
Oita,1991,2B9A,,,
Oita,1991,2B9B,,,
Oita,1991,2C,,,
Oita,1991,2C1,,,
Oita,1991,2C2,,,
Oita,1991,2C3,,,
Oita,1991,2C4,,,
Oita,1991,2C5,,,
Oita,1991,2C6,,,
Oita,1991,2C7,,,
Oita,1991,2D,,,
Oita,1991,2D1,,,
Oita,1991,2D2,,,
Oita,1991,2D3,,,
Oita,1991,2D4,,,
Oita,1991,2E,,,
Oita,1991,2F,,,
Oita,1991,2F1,,,
Oita,1991,2F2,,,
Oita,1991,2F3,,,
Oita,1991,2F4,,,
Oita,1991,2F5,,,
Oita,1991,2F6,,,
Oita,1991,2G,,,
Oita,1991,2G1,,,
Oita,1991,2G2,,,
Oita,1991,2G3,,,
Oita,1991,2G4,,,
Oita,1991,2H,,,
Oita,1991,2H1,,,
Oita,1991,2H2,,,
Oita,1991,2H3,,,
Oita,1991,3,,,
Oita,1991,3A,,,
Oita,1991,3A1,,,
Oita,1991,3A2,,,
Oita,1991,3B,,,
Oita,1991,3B1,,,
Oita,1991,3B1A,,,
Oita,1991,3B1B,,,
