scheme_id,jurisdiction,year,ipcc_code,cf_CH4,cf_CH4_source,cf_CH4_comment
can_ab_ets,Alberta,2011,2G2,,NA,NA
can_ab_ets,Alberta,2011,2G3,,NA,NA
can_ab_ets,Alberta,2011,2G4,,NA,NA
can_ab_ets,Alberta,2011,2H,,NA,NA
can_ab_ets,Alberta,2011,2H1,,NA,NA
can_ab_ets,Alberta,2011,2H2,1.0,NA,NA
can_ab_ets,Alberta,2011,2H3,,NA,NA
can_ab_ets,Alberta,2011,3,,NA,NA
can_ab_ets,Alberta,2011,3A,,NA,NA
can_ab_ets,Alberta,2011,3A1,,NA,NA
can_ab_ets,Alberta,2011,3A2,,NA,NA
can_ab_ets,Alberta,2011,3B,,NA,NA
can_ab_ets,Alberta,2011,3B1,,NA,NA
can_ab_ets,Alberta,2011,3B1A,,NA,NA
can_ab_ets,Alberta,2011,3B1B,,NA,NA
can_ab_ets,Alberta,2011,3B2,,NA,NA
can_ab_ets,Alberta,2011,3B2A,,NA,NA
can_ab_ets,Alberta,2011,3B2B,,NA,NA
can_ab_ets,Alberta,2011,3B3,,NA,NA
can_ab_ets,Alberta,2011,3B3A,,NA,NA
can_ab_ets,Alberta,2011,3B3B,,NA,NA
can_ab_ets,Alberta,2011,3B4,,NA,NA
can_ab_ets,Alberta,2011,3B4A,,NA,NA
can_ab_ets,Alberta,2011,3B4B,,NA,NA
can_ab_ets,Alberta,2011,3B5,,NA,NA
can_ab_ets,Alberta,2011,3B5A,,NA,NA
can_ab_ets,Alberta,2011,3B5B,,NA,NA
can_ab_ets,Alberta,2011,3B6,,NA,NA
can_ab_ets,Alberta,2011,3B6A,,NA,NA
can_ab_ets,Alberta,2011,3B6B,,NA,NA
can_ab_ets,Alberta,2011,3B6B1,,NA,NA
can_ab_ets,Alberta,2011,3B6B2,,NA,NA
can_ab_ets,Alberta,2011,3B6B3,,NA,NA
can_ab_ets,Alberta,2011,3B6B4,,NA,NA
can_ab_ets,Alberta,2011,3B6B5,,NA,NA
can_ab_ets,Alberta,2011,3C,,NA,NA
can_ab_ets,Alberta,2011,3C1,,NA,NA
can_ab_ets,Alberta,2011,3C2,,NA,NA
can_ab_ets,Alberta,2011,3C3,,NA,NA
can_ab_ets,Alberta,2011,3C4,,NA,NA
can_ab_ets,Alberta,2011,3C5,,NA,NA
can_ab_ets,Alberta,2011,3C6,,NA,NA
can_ab_ets,Alberta,2011,3C7,,NA,NA
can_ab_ets,Alberta,2011,3C8,,NA,NA
can_ab_ets,Alberta,2011,3D,,NA,NA
can_ab_ets,Alberta,2011,3D1,,NA,NA
can_ab_ets,Alberta,2011,3D2,,NA,NA
can_ab_ets,Alberta,2011,4,,NA,NA
can_ab_ets,Alberta,2011,4A,1.0,NA,NA
can_ab_ets,Alberta,2011,4A1,1.0,NA,NA
can_ab_ets,Alberta,2011,4A2,1.0,NA,NA
can_ab_ets,Alberta,2011,4A3,,NA,NA
can_ab_ets,Alberta,2011,4B,,NA,NA
can_ab_ets,Alberta,2011,4C,,NA,NA
can_ab_ets,Alberta,2011,4C1,,NA,NA
can_ab_ets,Alberta,2011,4C2,,NA,NA
can_ab_ets,Alberta,2011,4D,,NA,NA
can_ab_ets,Alberta,2011,4D1,,NA,NA
can_ab_ets,Alberta,2011,4D2,,NA,NA
can_ab_ets,Alberta,2011,4E,,NA,NA
can_ab_ets,Alberta,2011,5,,NA,NA
can_ab_ets,Alberta,2011,5A,,NA,NA
can_ab_ets,Alberta,2011,5A1,,NA,NA
can_ab_ets,Alberta,2011,5A2,,NA,NA
can_ab_ets,Alberta,2012,0,,NA,NA
can_ab_ets,Alberta,2012,1,,NA,NA
can_ab_ets,Alberta,2012,1A,,NA,NA
can_ab_ets,Alberta,2012,1A1,,NA,NA
can_ab_ets,Alberta,2012,1A1A,,NA,NA
can_ab_ets,Alberta,2012,1A1A1,1.0,NA,NA
can_ab_ets,Alberta,2012,1A1A2,1.0,NA,NA
can_ab_ets,Alberta,2012,1A1A3,,NA,NA
can_ab_ets,Alberta,2012,1A1B,1.0,NA,NA
can_ab_ets,Alberta,2012,1A1C,,NA,NA
can_ab_ets,Alberta,2012,1A2,,NA,NA
can_ab_ets,Alberta,2012,1A2A,,NA,NA
can_ab_ets,Alberta,2012,1A2B,,NA,NA
can_ab_ets,Alberta,2012,1A2C,1.0,NA,NA
can_ab_ets,Alberta,2012,1A2D,,NA,NA
can_ab_ets,Alberta,2012,1A2E,1.0,NA,NA
can_ab_ets,Alberta,2012,1A2F,,NA,NA
can_ab_ets,Alberta,2012,1A2G,,NA,NA
can_ab_ets,Alberta,2012,1A2H,,NA,NA
can_ab_ets,Alberta,2012,1A2I,,NA,NA
can_ab_ets,Alberta,2012,1A2J,,NA,NA
can_ab_ets,Alberta,2012,1A2K,,NA,NA
can_ab_ets,Alberta,2012,1A2L,,NA,NA
can_ab_ets,Alberta,2012,1A2M,,NA,NA
can_ab_ets,Alberta,2012,1A3,,NA,NA
can_ab_ets,Alberta,2012,1A3A,,NA,NA
can_ab_ets,Alberta,2012,1A3A1,,NA,NA
can_ab_ets,Alberta,2012,1A3A2,,NA,NA
can_ab_ets,Alberta,2012,1A3B,,NA,NA
can_ab_ets,Alberta,2012,1A3C,,NA,NA
can_ab_ets,Alberta,2012,1A3D,,NA,NA
can_ab_ets,Alberta,2012,1A3D1,,NA,NA
can_ab_ets,Alberta,2012,1A3D2,,NA,NA
can_ab_ets,Alberta,2012,1A3E,,NA,NA
can_ab_ets,Alberta,2012,1A3E1,,NA,NA
can_ab_ets,Alberta,2012,1A4,,NA,NA
can_ab_ets,Alberta,2012,1A4A,,NA,NA
can_ab_ets,Alberta,2012,1A4B,,NA,NA
can_ab_ets,Alberta,2012,1A4C,,NA,NA
can_ab_ets,Alberta,2012,1A4C1,1.0,NA,NA
can_ab_ets,Alberta,2012,1A4C2,,NA,NA
can_ab_ets,Alberta,2012,1A4C3,,NA,NA
can_ab_ets,Alberta,2012,1A5,,NA,NA
can_ab_ets,Alberta,2012,1A5A,,NA,NA
can_ab_ets,Alberta,2012,1A5B,,NA,NA
can_ab_ets,Alberta,2012,1A5C,,NA,NA
can_ab_ets,Alberta,2012,1B,,NA,NA
can_ab_ets,Alberta,2012,1B1,,NA,NA
can_ab_ets,Alberta,2012,1B1A,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A1,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A11,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A12,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A13,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A14,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A2,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A21,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1A22,1.0,NA,NA
can_ab_ets,Alberta,2012,1B1B,,NA,NA
can_ab_ets,Alberta,2012,1B2,,NA,NA
can_ab_ets,Alberta,2012,1B2A,,NA,NA
can_ab_ets,Alberta,2012,1B2A1,,NA,NA
can_ab_ets,Alberta,2012,1B2A2,,NA,NA
can_ab_ets,Alberta,2012,1B2A3,,NA,NA
can_ab_ets,Alberta,2012,1B2A31,,NA,NA
can_ab_ets,Alberta,2012,1B2A32,,NA,NA
can_ab_ets,Alberta,2012,1B2A33,,NA,NA
can_ab_ets,Alberta,2012,1B2A34,,NA,NA
can_ab_ets,Alberta,2012,1B2A35,,NA,NA
can_ab_ets,Alberta,2012,1B2A36,,NA,NA
can_ab_ets,Alberta,2012,1B2B,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B1,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B2,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B3,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B31,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B32,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B33,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B34,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B35,1.0,NA,NA
can_ab_ets,Alberta,2012,1B2B36,1.0,NA,NA
can_ab_ets,Alberta,2012,1B3,,NA,NA
can_ab_ets,Alberta,2012,1C,,NA,NA
can_ab_ets,Alberta,2012,1C1,,NA,NA
can_ab_ets,Alberta,2012,1C1A,,NA,NA
can_ab_ets,Alberta,2012,1C1B,,NA,NA
can_ab_ets,Alberta,2012,1C1C,,NA,NA
can_ab_ets,Alberta,2012,1C2,,NA,NA
can_ab_ets,Alberta,2012,1C2A,,NA,NA
can_ab_ets,Alberta,2012,1C2B,,NA,NA
can_ab_ets,Alberta,2012,1C3,,NA,NA
can_ab_ets,Alberta,2012,2,,NA,NA
can_ab_ets,Alberta,2012,2A,,NA,NA
can_ab_ets,Alberta,2012,2A1,1.0,NA,NA
can_ab_ets,Alberta,2012,2A2,1.0,NA,NA
can_ab_ets,Alberta,2012,2A3,1.0,NA,NA
can_ab_ets,Alberta,2012,2A4,1.0,NA,NA
can_ab_ets,Alberta,2012,2A4A,1.0,NA,NA
can_ab_ets,Alberta,2012,2A4B,1.0,NA,NA
can_ab_ets,Alberta,2012,2A4C,1.0,NA,NA
can_ab_ets,Alberta,2012,2A4D,1.0,NA,NA
can_ab_ets,Alberta,2012,2B,,NA,NA
can_ab_ets,Alberta,2012,2B1,,NA,NA
can_ab_ets,Alberta,2012,2B10,,NA,NA
can_ab_ets,Alberta,2012,2B2,,NA,NA
can_ab_ets,Alberta,2012,2B3,,NA,NA
can_ab_ets,Alberta,2012,2B4,,NA,NA
can_ab_ets,Alberta,2012,2B5,,NA,NA
can_ab_ets,Alberta,2012,2B6,,NA,NA
can_ab_ets,Alberta,2012,2B7,,NA,NA
can_ab_ets,Alberta,2012,2B8,,NA,NA
can_ab_ets,Alberta,2012,2B8A,,NA,NA
can_ab_ets,Alberta,2012,2B8B,,NA,NA
can_ab_ets,Alberta,2012,2B8C,,NA,NA
can_ab_ets,Alberta,2012,2B8D,,NA,NA
can_ab_ets,Alberta,2012,2B8E,,NA,NA
can_ab_ets,Alberta,2012,2B8F,,NA,NA
can_ab_ets,Alberta,2012,2B9,,NA,NA
can_ab_ets,Alberta,2012,2B9A,,NA,NA
can_ab_ets,Alberta,2012,2B9B,,NA,NA
can_ab_ets,Alberta,2012,2C,,NA,NA
can_ab_ets,Alberta,2012,2C1,1.0,NA,NA
can_ab_ets,Alberta,2012,2C2,1.0,NA,NA
can_ab_ets,Alberta,2012,2C3,1.0,NA,NA
can_ab_ets,Alberta,2012,2C4,1.0,NA,NA
can_ab_ets,Alberta,2012,2C5,1.0,NA,NA
can_ab_ets,Alberta,2012,2C6,1.0,NA,NA
can_ab_ets,Alberta,2012,2C7,1.0,NA,NA
can_ab_ets,Alberta,2012,2D,,NA,NA
can_ab_ets,Alberta,2012,2D1,,NA,NA
can_ab_ets,Alberta,2012,2D2,,NA,NA
can_ab_ets,Alberta,2012,2D3,,NA,NA
can_ab_ets,Alberta,2012,2D4,,NA,NA
can_ab_ets,Alberta,2012,2E,,NA,NA
can_ab_ets,Alberta,2012,2E1,,NA,NA
can_ab_ets,Alberta,2012,2E2,,NA,NA
can_ab_ets,Alberta,2012,2E3,,NA,NA
can_ab_ets,Alberta,2012,2E4,,NA,NA
can_ab_ets,Alberta,2012,2E5,,NA,NA
can_ab_ets,Alberta,2012,2F,,NA,NA
can_ab_ets,Alberta,2012,2F1,,NA,NA
can_ab_ets,Alberta,2012,2F2,,NA,NA
can_ab_ets,Alberta,2012,2F3,,NA,NA
can_ab_ets,Alberta,2012,2F4,,NA,NA
can_ab_ets,Alberta,2012,2F5,,NA,NA
can_ab_ets,Alberta,2012,2F6,,NA,NA
can_ab_ets,Alberta,2012,2G,,NA,NA
can_ab_ets,Alberta,2012,2G1,,NA,NA
can_ab_ets,Alberta,2012,2G2,,NA,NA
can_ab_ets,Alberta,2012,2G3,,NA,NA
can_ab_ets,Alberta,2012,2G4,,NA,NA
can_ab_ets,Alberta,2012,2H,,NA,NA
can_ab_ets,Alberta,2012,2H1,,NA,NA
can_ab_ets,Alberta,2012,2H2,1.0,NA,NA
can_ab_ets,Alberta,2012,2H3,,NA,NA
can_ab_ets,Alberta,2012,3,,NA,NA
can_ab_ets,Alberta,2012,3A,,NA,NA
can_ab_ets,Alberta,2012,3A1,,NA,NA
can_ab_ets,Alberta,2012,3A2,,NA,NA
can_ab_ets,Alberta,2012,3B,,NA,NA
can_ab_ets,Alberta,2012,3B1,,NA,NA
can_ab_ets,Alberta,2012,3B1A,,NA,NA
can_ab_ets,Alberta,2012,3B1B,,NA,NA
can_ab_ets,Alberta,2012,3B2,,NA,NA
can_ab_ets,Alberta,2012,3B2A,,NA,NA
can_ab_ets,Alberta,2012,3B2B,,NA,NA
can_ab_ets,Alberta,2012,3B3,,NA,NA
can_ab_ets,Alberta,2012,3B3A,,NA,NA
can_ab_ets,Alberta,2012,3B3B,,NA,NA
can_ab_ets,Alberta,2012,3B4,,NA,NA
can_ab_ets,Alberta,2012,3B4A,,NA,NA
can_ab_ets,Alberta,2012,3B4B,,NA,NA
can_ab_ets,Alberta,2012,3B5,,NA,NA
can_ab_ets,Alberta,2012,3B5A,,NA,NA
can_ab_ets,Alberta,2012,3B5B,,NA,NA
can_ab_ets,Alberta,2012,3B6,,NA,NA
can_ab_ets,Alberta,2012,3B6A,,NA,NA
can_ab_ets,Alberta,2012,3B6B,,NA,NA
can_ab_ets,Alberta,2012,3B6B1,,NA,NA
can_ab_ets,Alberta,2012,3B6B2,,NA,NA
can_ab_ets,Alberta,2012,3B6B3,,NA,NA
can_ab_ets,Alberta,2012,3B6B4,,NA,NA
can_ab_ets,Alberta,2012,3B6B5,,NA,NA
can_ab_ets,Alberta,2012,3C,,NA,NA
can_ab_ets,Alberta,2012,3C1,,NA,NA
can_ab_ets,Alberta,2012,3C2,,NA,NA
can_ab_ets,Alberta,2012,3C3,,NA,NA
can_ab_ets,Alberta,2012,3C4,,NA,NA
can_ab_ets,Alberta,2012,3C5,,NA,NA
can_ab_ets,Alberta,2012,3C6,,NA,NA
can_ab_ets,Alberta,2012,3C7,,NA,NA
can_ab_ets,Alberta,2012,3C8,,NA,NA
can_ab_ets,Alberta,2012,3D,,NA,NA
can_ab_ets,Alberta,2012,3D1,,NA,NA
can_ab_ets,Alberta,2012,3D2,,NA,NA
can_ab_ets,Alberta,2012,4,,NA,NA
can_ab_ets,Alberta,2012,4A,1.0,NA,NA
can_ab_ets,Alberta,2012,4A1,1.0,NA,NA
can_ab_ets,Alberta,2012,4A2,1.0,NA,NA
can_ab_ets,Alberta,2012,4A3,,NA,NA
can_ab_ets,Alberta,2012,4B,,NA,NA
can_ab_ets,Alberta,2012,4C,,NA,NA
can_ab_ets,Alberta,2012,4C1,,NA,NA
can_ab_ets,Alberta,2012,4C2,,NA,NA
can_ab_ets,Alberta,2012,4D,,NA,NA
can_ab_ets,Alberta,2012,4D1,,NA,NA
can_ab_ets,Alberta,2012,4D2,,NA,NA
can_ab_ets,Alberta,2012,4E,,NA,NA
can_ab_ets,Alberta,2012,5,,NA,NA
can_ab_ets,Alberta,2012,5A,,NA,NA
can_ab_ets,Alberta,2012,5A1,,NA,NA
can_ab_ets,Alberta,2012,5A2,,NA,NA
can_ab_ets,Alberta,2013,0,,NA,NA
can_ab_ets,Alberta,2013,1,,NA,NA
can_ab_ets,Alberta,2013,1A,,NA,NA
can_ab_ets,Alberta,2013,1A1,,NA,NA
can_ab_ets,Alberta,2013,1A1A,,NA,NA
can_ab_ets,Alberta,2013,1A1A1,1.0,NA,NA
can_ab_ets,Alberta,2013,1A1A2,1.0,NA,NA
can_ab_ets,Alberta,2013,1A1A3,,NA,NA
can_ab_ets,Alberta,2013,1A1B,1.0,NA,NA
can_ab_ets,Alberta,2013,1A1C,,NA,NA
can_ab_ets,Alberta,2013,1A2,,NA,NA
can_ab_ets,Alberta,2013,1A2A,,NA,NA
can_ab_ets,Alberta,2013,1A2B,,NA,NA
can_ab_ets,Alberta,2013,1A2C,1.0,NA,NA
can_ab_ets,Alberta,2013,1A2D,,NA,NA
can_ab_ets,Alberta,2013,1A2E,1.0,NA,NA
can_ab_ets,Alberta,2013,1A2F,,NA,NA
can_ab_ets,Alberta,2013,1A2G,,NA,NA
can_ab_ets,Alberta,2013,1A2H,,NA,NA
can_ab_ets,Alberta,2013,1A2I,,NA,NA
can_ab_ets,Alberta,2013,1A2J,,NA,NA
can_ab_ets,Alberta,2013,1A2K,,NA,NA
can_ab_ets,Alberta,2013,1A2L,,NA,NA
can_ab_ets,Alberta,2013,1A2M,,NA,NA
can_ab_ets,Alberta,2013,1A3,,NA,NA
can_ab_ets,Alberta,2013,1A3A,,NA,NA
can_ab_ets,Alberta,2013,1A3A1,,NA,NA
can_ab_ets,Alberta,2013,1A3A2,,NA,NA
can_ab_ets,Alberta,2013,1A3B,,NA,NA
can_ab_ets,Alberta,2013,1A3C,,NA,NA
can_ab_ets,Alberta,2013,1A3D,,NA,NA
can_ab_ets,Alberta,2013,1A3D1,,NA,NA
can_ab_ets,Alberta,2013,1A3D2,,NA,NA
can_ab_ets,Alberta,2013,1A3E,,NA,NA
can_ab_ets,Alberta,2013,1A3E1,,NA,NA
can_ab_ets,Alberta,2013,1A4,,NA,NA
can_ab_ets,Alberta,2013,1A4A,,NA,NA
can_ab_ets,Alberta,2013,1A4B,,NA,NA
can_ab_ets,Alberta,2013,1A4C,,NA,NA
can_ab_ets,Alberta,2013,1A4C1,1.0,NA,NA
can_ab_ets,Alberta,2013,1A4C2,,NA,NA
can_ab_ets,Alberta,2013,1A4C3,,NA,NA
can_ab_ets,Alberta,2013,1A5,,NA,NA
can_ab_ets,Alberta,2013,1A5A,,NA,NA
can_ab_ets,Alberta,2013,1A5B,,NA,NA
can_ab_ets,Alberta,2013,1A5C,,NA,NA
can_ab_ets,Alberta,2013,1B,,NA,NA
can_ab_ets,Alberta,2013,1B1,,NA,NA
can_ab_ets,Alberta,2013,1B1A,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A1,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A11,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A12,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A13,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A14,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A2,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A21,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1A22,1.0,NA,NA
can_ab_ets,Alberta,2013,1B1B,,NA,NA
can_ab_ets,Alberta,2013,1B2,,NA,NA
can_ab_ets,Alberta,2013,1B2A,,NA,NA
can_ab_ets,Alberta,2013,1B2A1,,NA,NA
can_ab_ets,Alberta,2013,1B2A2,,NA,NA
can_ab_ets,Alberta,2013,1B2A3,,NA,NA
can_ab_ets,Alberta,2013,1B2A31,,NA,NA
can_ab_ets,Alberta,2013,1B2A32,,NA,NA
can_ab_ets,Alberta,2013,1B2A33,,NA,NA
can_ab_ets,Alberta,2013,1B2A34,,NA,NA
can_ab_ets,Alberta,2013,1B2A35,,NA,NA
can_ab_ets,Alberta,2013,1B2A36,,NA,NA
can_ab_ets,Alberta,2013,1B2B,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B1,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B2,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B3,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B31,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B32,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B33,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B34,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B35,1.0,NA,NA
can_ab_ets,Alberta,2013,1B2B36,1.0,NA,NA
can_ab_ets,Alberta,2013,1B3,,NA,NA
can_ab_ets,Alberta,2013,1C,,NA,NA
can_ab_ets,Alberta,2013,1C1,,NA,NA
can_ab_ets,Alberta,2013,1C1A,,NA,NA
can_ab_ets,Alberta,2013,1C1B,,NA,NA
can_ab_ets,Alberta,2013,1C1C,,NA,NA
can_ab_ets,Alberta,2013,1C2,,NA,NA
can_ab_ets,Alberta,2013,1C2A,,NA,NA
can_ab_ets,Alberta,2013,1C2B,,NA,NA
can_ab_ets,Alberta,2013,1C3,,NA,NA
can_ab_ets,Alberta,2013,2,,NA,NA
can_ab_ets,Alberta,2013,2A,,NA,NA
can_ab_ets,Alberta,2013,2A1,1.0,NA,NA
can_ab_ets,Alberta,2013,2A2,1.0,NA,NA
can_ab_ets,Alberta,2013,2A3,1.0,NA,NA
can_ab_ets,Alberta,2013,2A4,1.0,NA,NA
can_ab_ets,Alberta,2013,2A4A,1.0,NA,NA
can_ab_ets,Alberta,2013,2A4B,1.0,NA,NA
can_ab_ets,Alberta,2013,2A4C,1.0,NA,NA
can_ab_ets,Alberta,2013,2A4D,1.0,NA,NA
can_ab_ets,Alberta,2013,2B,,NA,NA
can_ab_ets,Alberta,2013,2B1,,NA,NA
can_ab_ets,Alberta,2013,2B10,,NA,NA
can_ab_ets,Alberta,2013,2B2,,NA,NA
can_ab_ets,Alberta,2013,2B3,,NA,NA
can_ab_ets,Alberta,2013,2B4,,NA,NA
can_ab_ets,Alberta,2013,2B5,,NA,NA
can_ab_ets,Alberta,2013,2B6,,NA,NA
can_ab_ets,Alberta,2013,2B7,,NA,NA
can_ab_ets,Alberta,2013,2B8,,NA,NA
can_ab_ets,Alberta,2013,2B8A,,NA,NA
can_ab_ets,Alberta,2013,2B8B,,NA,NA
can_ab_ets,Alberta,2013,2B8C,,NA,NA
can_ab_ets,Alberta,2013,2B8D,,NA,NA
can_ab_ets,Alberta,2013,2B8E,,NA,NA
can_ab_ets,Alberta,2013,2B8F,,NA,NA
can_ab_ets,Alberta,2013,2B9,,NA,NA
can_ab_ets,Alberta,2013,2B9A,,NA,NA
can_ab_ets,Alberta,2013,2B9B,,NA,NA
can_ab_ets,Alberta,2013,2C,,NA,NA
can_ab_ets,Alberta,2013,2C1,1.0,NA,NA
can_ab_ets,Alberta,2013,2C2,1.0,NA,NA
can_ab_ets,Alberta,2013,2C3,1.0,NA,NA
can_ab_ets,Alberta,2013,2C4,1.0,NA,NA
can_ab_ets,Alberta,2013,2C5,1.0,NA,NA
can_ab_ets,Alberta,2013,2C6,1.0,NA,NA
can_ab_ets,Alberta,2013,2C7,1.0,NA,NA
can_ab_ets,Alberta,2013,2D,,NA,NA
can_ab_ets,Alberta,2013,2D1,,NA,NA
can_ab_ets,Alberta,2013,2D2,,NA,NA
can_ab_ets,Alberta,2013,2D3,,NA,NA
can_ab_ets,Alberta,2013,2D4,,NA,NA
can_ab_ets,Alberta,2013,2E,,NA,NA
can_ab_ets,Alberta,2013,2E1,,NA,NA
can_ab_ets,Alberta,2013,2E2,,NA,NA
can_ab_ets,Alberta,2013,2E3,,NA,NA
can_ab_ets,Alberta,2013,2E4,,NA,NA
can_ab_ets,Alberta,2013,2E5,,NA,NA
can_ab_ets,Alberta,2013,2F,,NA,NA
can_ab_ets,Alberta,2013,2F1,,NA,NA
can_ab_ets,Alberta,2013,2F2,,NA,NA
can_ab_ets,Alberta,2013,2F3,,NA,NA
can_ab_ets,Alberta,2013,2F4,,NA,NA
can_ab_ets,Alberta,2013,2F5,,NA,NA
can_ab_ets,Alberta,2013,2F6,,NA,NA
can_ab_ets,Alberta,2013,2G,,NA,NA
can_ab_ets,Alberta,2013,2G1,,NA,NA
can_ab_ets,Alberta,2013,2G2,,NA,NA
can_ab_ets,Alberta,2013,2G3,,NA,NA
can_ab_ets,Alberta,2013,2G4,,NA,NA
can_ab_ets,Alberta,2013,2H,,NA,NA
can_ab_ets,Alberta,2013,2H1,,NA,NA
can_ab_ets,Alberta,2013,2H2,1.0,NA,NA
can_ab_ets,Alberta,2013,2H3,,NA,NA
can_ab_ets,Alberta,2013,3,,NA,NA
can_ab_ets,Alberta,2013,3A,,NA,NA
can_ab_ets,Alberta,2013,3A1,,NA,NA
can_ab_ets,Alberta,2013,3A2,,NA,NA
can_ab_ets,Alberta,2013,3B,,NA,NA
can_ab_ets,Alberta,2013,3B1,,NA,NA
can_ab_ets,Alberta,2013,3B1A,,NA,NA
can_ab_ets,Alberta,2013,3B1B,,NA,NA
can_ab_ets,Alberta,2013,3B2,,NA,NA
can_ab_ets,Alberta,2013,3B2A,,NA,NA
can_ab_ets,Alberta,2013,3B2B,,NA,NA
can_ab_ets,Alberta,2013,3B3,,NA,NA
can_ab_ets,Alberta,2013,3B3A,,NA,NA
can_ab_ets,Alberta,2013,3B3B,,NA,NA
can_ab_ets,Alberta,2013,3B4,,NA,NA
can_ab_ets,Alberta,2013,3B4A,,NA,NA
can_ab_ets,Alberta,2013,3B4B,,NA,NA
can_ab_ets,Alberta,2013,3B5,,NA,NA
can_ab_ets,Alberta,2013,3B5A,,NA,NA
can_ab_ets,Alberta,2013,3B5B,,NA,NA
can_ab_ets,Alberta,2013,3B6,,NA,NA
can_ab_ets,Alberta,2013,3B6A,,NA,NA
can_ab_ets,Alberta,2013,3B6B,,NA,NA
can_ab_ets,Alberta,2013,3B6B1,,NA,NA
can_ab_ets,Alberta,2013,3B6B2,,NA,NA
can_ab_ets,Alberta,2013,3B6B3,,NA,NA
can_ab_ets,Alberta,2013,3B6B4,,NA,NA
can_ab_ets,Alberta,2013,3B6B5,,NA,NA
can_ab_ets,Alberta,2013,3C,,NA,NA
can_ab_ets,Alberta,2013,3C1,,NA,NA
can_ab_ets,Alberta,2013,3C2,,NA,NA
can_ab_ets,Alberta,2013,3C3,,NA,NA
can_ab_ets,Alberta,2013,3C4,,NA,NA
can_ab_ets,Alberta,2013,3C5,,NA,NA
can_ab_ets,Alberta,2013,3C6,,NA,NA
can_ab_ets,Alberta,2013,3C7,,NA,NA
can_ab_ets,Alberta,2013,3C8,,NA,NA
can_ab_ets,Alberta,2013,3D,,NA,NA
can_ab_ets,Alberta,2013,3D1,,NA,NA
can_ab_ets,Alberta,2013,3D2,,NA,NA
can_ab_ets,Alberta,2013,4,,NA,NA
can_ab_ets,Alberta,2013,4A,1.0,NA,NA
can_ab_ets,Alberta,2013,4A1,1.0,NA,NA
can_ab_ets,Alberta,2013,4A2,1.0,NA,NA
can_ab_ets,Alberta,2013,4A3,,NA,NA
can_ab_ets,Alberta,2013,4B,,NA,NA
can_ab_ets,Alberta,2013,4C,,NA,NA
can_ab_ets,Alberta,2013,4C1,,NA,NA
can_ab_ets,Alberta,2013,4C2,,NA,NA
can_ab_ets,Alberta,2013,4D,,NA,NA
can_ab_ets,Alberta,2013,4D1,,NA,NA
can_ab_ets,Alberta,2013,4D2,,NA,NA
can_ab_ets,Alberta,2013,4E,,NA,NA
can_ab_ets,Alberta,2013,5,,NA,NA
can_ab_ets,Alberta,2013,5A,,NA,NA
can_ab_ets,Alberta,2013,5A1,,NA,NA
can_ab_ets,Alberta,2013,5A2,,NA,NA
can_ab_ets,Alberta,2014,0,,NA,NA
can_ab_ets,Alberta,2014,1,,NA,NA
can_ab_ets,Alberta,2014,1A,,NA,NA
can_ab_ets,Alberta,2014,1A1,,NA,NA
can_ab_ets,Alberta,2014,1A1A,,NA,NA
can_ab_ets,Alberta,2014,1A1A1,1.0,NA,NA
can_ab_ets,Alberta,2014,1A1A2,1.0,NA,NA
can_ab_ets,Alberta,2014,1A1A3,,NA,NA
can_ab_ets,Alberta,2014,1A1B,1.0,NA,NA
can_ab_ets,Alberta,2014,1A1C,,NA,NA
can_ab_ets,Alberta,2014,1A2,,NA,NA
can_ab_ets,Alberta,2014,1A2A,,NA,NA
can_ab_ets,Alberta,2014,1A2B,,NA,NA
